timestamp,client_id,operation,target,first_seq,second_seq,max_visible_seq,missing_before_max,missing_count,read_concern,write_concern,causal_session,scenario,latency_ms,success,violation,error
1789719056.219116,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,31,32,0,,0,local,1,False,normal_codexrun,0.57,True,False,
1789719056.219795,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,33,34,0,,0,local,1,False,normal_codexrun,0.68,True,False,
1789719056.220406,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,35,36,0,,0,local,1,False,normal_codexrun,0.61,True,False,
1789719056.22107,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,37,38,0,,0,local,1,False,normal_codexrun,0.66,True,False,
1789719056.221632,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,39,40,0,,0,local,1,False,normal_codexrun,0.56,True,False,
1789719056.222229,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,41,42,0,,0,local,1,False,normal_codexrun,0.59,True,False,
1789719056.2228448,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,43,44,0,,0,local,1,False,normal_codexrun,0.61,True,False,
1789719056.223579,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,45,46,0,,0,local,1,False,normal_codexrun,0.73,True,False,
1789719056.224204,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,47,48,0,,0,local,1,False,normal_codexrun,0.62,True,False,
1789719056.224718,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,49,50,0,,0,local,1,False,normal_codexrun,0.51,True,False,
1789719056.225298,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,51,52,0,,0,local,1,False,normal_codexrun,0.58,True,False,
1789719056.225803,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,53,54,0,,0,local,1,False,normal_codexrun,0.5,True,False,
1789719056.226311,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,55,56,0,,0,local,1,False,normal_codexrun,0.5,True,False,
1789719056.226815,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,57,58,0,,0,local,1,False,normal_codexrun,0.5,True,False,
1789719056.227463,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,59,60,0,,0,local,1,False,normal_codexrun,0.64,True,False,
1789719056.228071,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,61,62,0,,0,local,1,False,normal_codexrun,0.61,True,False,
1789719056.2288299,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,63,64,0,,0,local,1,False,normal_codexrun,0.75,True,False,
1789719056.229378,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,65,66,0,,0,local,1,False,normal_codexrun,0.55,True,False,
1789719056.2299352,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,67,68,0,,0,local,1,False,normal_codexrun,0.55,True,False,
1789719056.230519,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,69,70,0,,0,local,1,False,normal_codexrun,0.58,True,False,
1789719056.2310688,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,71,72,0,,0,local,1,False,normal_codexrun,0.54,True,False,
1789719056.231561,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,73,74,0,,0,local,1,False,normal_codexrun,0.49,True,False,
1789719056.232228,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,75,76,0,,0,local,1,False,normal_codexrun,0.66,True,False,
1789719056.2328908,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,77,78,0,,0,local,1,False,normal_codexrun,0.66,True,False,
1789719056.2333922,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,79,80,0,,0,local,1,False,normal_codexrun,0.5,True,False,
1789719056.2339041,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,81,82,0,,0,local,1,False,normal_codexrun,0.51,True,False,
1789719056.234401,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,83,84,0,,0,local,1,False,normal_codexrun,0.49,True,False,
1789719056.234894,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,85,86,0,,0,local,1,False,normal_codexrun,0.49,True,False,
1789719056.2353668,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,87,88,0,,0,local,1,False,normal_codexrun,0.47,True,False,
1789719056.235842,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,89,90,0,,0,local,1,False,normal_codexrun,0.47,True,False,
1789719056.2363799,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,91,92,0,,0,local,1,False,normal_codexrun,0.53,True,False,
1789719056.236928,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,93,94,0,,0,local,1,False,normal_codexrun,0.55,True,False,
1789719056.2374249,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,95,96,0,,0,local,1,False,normal_codexrun,0.49,True,False,
1789719056.2378712,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,97,98,0,,0,local,1,False,normal_codexrun,0.44,True,False,
1789719056.238312,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,99,100,0,,0,local,1,False,normal_codexrun,0.44,True,False,
1789719056.238743,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,101,102,0,,0,local,1,False,normal_codexrun,0.43,True,False,
1789719056.2392051,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,103,104,0,,0,local,1,False,normal_codexrun,0.46,True,False,
1789719056.2397408,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,105,106,0,,0,local,1,False,normal_codexrun,0.53,True,False,
1789719056.240354,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,107,108,0,,0,local,1,False,normal_codexrun,0.61,True,False,
1789719056.2409852,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,109,110,0,,0,local,1,False,normal_codexrun,0.63,True,False,
1789719056.2415612,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,111,112,1,,0,local,1,False,normal_codexrun,0.57,True,False,
1789719056.242147,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,113,114,0,,0,local,1,False,normal_codexrun,0.58,True,False,
1789719056.242752,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,115,116,45,,0,local,1,False,normal_codexrun,0.6,True,False,
1789719056.243426,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,117,118,0,,0,local,1,False,normal_codexrun,0.67,True,False,
1789719056.244374,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,119,120,119,,0,local,1,False,normal_codexrun,0.95,True,False,
1789719056.244969,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,121,122,0,,0,local,1,False,normal_codexrun,0.59,True,False,
1789719056.245805,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,123,124,124,,0,local,1,False,normal_codexrun,0.83,True,False,
1789719056.246356,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,125,126,0,,0,local,1,False,normal_codexrun,0.55,True,False,
1789719056.24711,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,127,128,128,,0,local,1,False,normal_codexrun,0.75,True,False,
1789719056.247564,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,129,130,0,,0,local,1,False,normal_codexrun,0.45,True,False,
1789719056.248408,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,131,132,132,,0,local,1,False,normal_codexrun,0.84,True,False,
1789719056.249152,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,133,134,1,,0,local,1,False,normal_codexrun,0.74,True,False,
1789719056.250046,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,135,136,136,,0,local,1,False,normal_codexrun,0.89,True,False,
1789719056.250604,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,137,138,60,,0,local,1,False,normal_codexrun,0.55,True,False,
1789719056.2513988,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,139,140,140,,0,local,1,False,normal_codexrun,0.79,True,False,
1789719056.252289,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,141,142,142,,0,local,1,False,normal_codexrun,0.89,True,False,
1789719056.253087,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,143,144,144,,0,local,1,False,normal_codexrun,0.79,True,False,
1789719056.253932,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,145,146,146,,0,local,1,False,normal_codexrun,0.84,True,False,
1789719056.2547479,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,147,148,148,,0,local,1,False,normal_codexrun,0.81,True,False,
1789719056.25556,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,149,150,150,,0,local,1,False,normal_codexrun,0.81,True,False,
1789719056.256437,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,151,152,152,,0,local,1,False,normal_codexrun,0.87,True,False,
1789719056.257214,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,153,154,154,,0,local,1,False,normal_codexrun,0.77,True,False,
1789719056.257983,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,155,156,156,,0,local,1,False,normal_codexrun,0.77,True,False,
1789719056.25883,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,157,158,158,,0,local,1,False,normal_codexrun,0.84,True,False,
1789719056.2594838,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,159,160,160,,0,local,1,False,normal_codexrun,0.65,True,False,
1789719056.260183,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,161,162,162,,0,local,1,False,normal_codexrun,0.7,True,False,
1789719056.26079,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,163,164,164,,0,local,1,False,normal_codexrun,0.6,True,False,
1789719056.26142,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,165,166,166,,0,local,1,False,normal_codexrun,0.63,True,False,
1789719056.262283,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,167,168,168,,0,local,1,False,normal_codexrun,0.86,True,False,
1789719056.263071,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,169,170,170,,0,local,1,False,normal_codexrun,0.79,True,False,
1789719056.26386,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,171,172,172,,0,local,1,False,normal_codexrun,0.79,True,False,
1789719056.2646542,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,173,174,174,,0,local,1,False,normal_codexrun,0.79,True,False,
1789719056.2653701,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,175,176,176,,0,local,1,False,normal_codexrun,0.71,True,False,
1789719056.26619,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,177,178,178,,0,local,1,False,normal_codexrun,0.82,True,False,
1789719056.2668958,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,179,180,180,,0,local,1,False,normal_codexrun,0.7,True,False,
1789719056.2675788,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,181,182,182,,0,local,1,False,normal_codexrun,0.68,True,False,
1789719056.268233,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,183,184,184,,0,local,1,False,normal_codexrun,0.65,True,False,
1789719056.268852,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,185,186,186,,0,local,1,False,normal_codexrun,0.62,True,False,
1789719056.2696261,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,187,188,188,,0,local,1,False,normal_codexrun,0.77,True,False,
1789719056.270407,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,189,190,190,,0,local,1,False,normal_codexrun,0.78,True,False,
1789719056.271081,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,191,192,191,,0,local,1,False,normal_codexrun,0.67,True,False,
1789719056.271729,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,193,194,194,,0,local,1,False,normal_codexrun,0.65,True,False,
1789719056.272432,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,195,196,196,,0,local,1,False,normal_codexrun,0.7,True,False,
1789719056.2731142,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,197,198,197,,0,local,1,False,normal_codexrun,0.68,True,False,
1789719056.273849,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,199,200,200,,0,local,1,False,normal_codexrun,0.73,True,False,
1789719056.274647,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,201,202,202,,0,local,1,False,normal_codexrun,0.79,True,False,
1789719056.275455,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,203,204,204,,0,local,1,False,normal_codexrun,0.8,True,False,
1789719056.276165,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,205,206,206,,0,local,1,False,normal_codexrun,0.71,True,False,
1789719056.276833,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,207,208,208,,0,local,1,False,normal_codexrun,0.66,True,False,
1789719056.277557,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,209,210,210,,0,local,1,False,normal_codexrun,0.72,True,False,
1789719056.278322,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,211,212,212,,0,local,1,False,normal_codexrun,0.76,True,False,
1789719056.279006,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,213,214,214,,0,local,1,False,normal_codexrun,0.68,True,False,
1789719056.279684,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,215,216,215,,0,local,1,False,normal_codexrun,0.68,True,False,
1789719056.280399,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,217,218,218,,0,local,1,False,normal_codexrun,0.71,True,False,
1789719056.281091,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,219,220,220,,0,local,1,False,normal_codexrun,0.69,True,False,
1789719056.281763,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,221,222,222,,0,local,1,False,normal_codexrun,0.67,True,False,
1789719056.282614,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,223,224,224,,0,local,1,False,normal_codexrun,0.85,True,False,
1789719056.283433,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,225,226,226,,0,local,1,False,normal_codexrun,0.82,True,False,
1789719056.284168,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,227,228,228,,0,local,1,False,normal_codexrun,0.73,True,False,
1789719056.284898,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,229,230,230,,0,local,1,False,normal_codexrun,0.73,True,False,
1789719056.285634,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,231,232,232,,0,local,1,False,normal_codexrun,0.73,True,False,
1789719056.286376,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,233,234,234,,0,local,1,False,normal_codexrun,0.74,True,False,
1789719056.287068,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,235,236,236,,0,local,1,False,normal_codexrun,0.68,True,False,
1789719056.28778,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,237,238,238,,0,local,1,False,normal_codexrun,0.71,True,False,
1789719056.2885451,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,239,240,240,,0,local,1,False,normal_codexrun,0.76,True,False,
1789719056.289227,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,241,242,242,,0,local,1,False,normal_codexrun,0.68,True,False,
1789719056.289906,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,243,244,244,,0,local,1,False,normal_codexrun,0.68,True,False,
1789719056.2906308,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,245,246,246,,0,local,1,False,normal_codexrun,0.72,True,False,
1789719056.2912781,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,247,248,248,,0,local,1,False,normal_codexrun,0.64,True,False,
1789719056.291978,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,249,250,250,,0,local,1,False,normal_codexrun,0.7,True,False,
1789719056.292705,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,251,252,252,,0,local,1,False,normal_codexrun,0.72,True,False,
1789719056.293397,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,253,254,254,,0,local,1,False,normal_codexrun,0.69,True,False,
1789719056.294184,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,255,256,256,,0,local,1,False,normal_codexrun,0.78,True,False,
1789719056.294933,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,257,258,258,,0,local,1,False,normal_codexrun,0.75,True,False,
1789719056.295663,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,259,260,260,,0,local,1,False,normal_codexrun,0.73,True,False,
1789719056.296403,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,261,262,262,,0,local,1,False,normal_codexrun,0.74,True,False,
1789719056.297167,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,263,264,264,,0,local,1,False,normal_codexrun,0.76,True,False,
1789719056.298034,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,265,266,266,,0,local,1,False,normal_codexrun,0.86,True,False,
1789719056.298805,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,267,268,268,,0,local,1,False,normal_codexrun,0.77,True,False,
1789719056.2995489,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,269,270,270,,0,local,1,False,normal_codexrun,0.74,True,False,
1789719056.300292,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,271,272,272,,0,local,1,False,normal_codexrun,0.74,True,False,
1789719056.301013,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,273,274,274,,0,local,1,False,normal_codexrun,0.72,True,False,
1789719056.3016908,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,275,276,276,,0,local,1,False,normal_codexrun,0.67,True,False,
1789719056.3025112,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,277,278,278,,0,local,1,False,normal_codexrun,0.82,True,False,
1789719056.303284,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,279,280,280,,0,local,1,False,normal_codexrun,0.76,True,False,
1789719056.304009,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,281,282,282,,0,local,1,False,normal_codexrun,0.72,True,False,
1789719056.304715,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,283,284,284,,0,local,1,False,normal_codexrun,0.7,True,False,
1789719056.305535,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,285,286,286,,0,local,1,False,normal_codexrun,0.82,True,False,
1789719056.306457,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,287,288,288,,0,local,1,False,normal_codexrun,0.92,True,False,
1789719056.3073401,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,289,290,290,,0,local,1,False,normal_codexrun,0.88,True,False,
1789719056.308104,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,291,292,292,,0,local,1,False,normal_codexrun,0.76,True,False,
1789719056.308778,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,293,294,294,,0,local,1,False,normal_codexrun,0.67,True,False,
1789719056.3095832,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,295,296,296,,0,local,1,False,normal_codexrun,0.8,True,False,
1789719056.310441,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,297,298,298,,0,local,1,False,normal_codexrun,0.86,True,False,
1789719056.311234,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,299,300,300,,0,local,1,False,normal_codexrun,0.79,True,False,
1789719056.31201,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,301,302,302,,0,local,1,False,normal_codexrun,0.77,True,False,
1789719056.312721,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,303,304,304,,0,local,1,False,normal_codexrun,0.71,True,False,
1789719056.3134341,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,305,306,306,,0,local,1,False,normal_codexrun,0.71,True,False,
1789719056.314218,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,307,308,308,,0,local,1,False,normal_codexrun,0.78,True,False,
1789719056.3149178,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,309,310,310,,0,local,1,False,normal_codexrun,0.7,True,False,
1789719056.315711,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,311,312,312,,0,local,1,False,normal_codexrun,0.79,True,False,
1789719056.316479,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,313,314,314,,0,local,1,False,normal_codexrun,0.76,True,False,
1789719056.317251,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,315,316,316,,0,local,1,False,normal_codexrun,0.77,True,False,
1789719056.3180668,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,317,318,318,,0,local,1,False,normal_codexrun,0.81,True,False,
1789719056.318801,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,319,320,320,,0,local,1,False,normal_codexrun,0.73,True,False,
1789719056.319529,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,321,322,322,,0,local,1,False,normal_codexrun,0.72,True,False,
1789719056.320236,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,323,324,324,,0,local,1,False,normal_codexrun,0.7,True,False,
1789719056.3210099,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,325,326,326,,0,local,1,False,normal_codexrun,0.77,True,False,
1789719056.321837,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,327,328,328,,0,local,1,False,normal_codexrun,0.82,True,False,
1789719056.322627,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,329,330,330,,0,local,1,False,normal_codexrun,0.79,True,False,
1789719056.3234508,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,331,332,332,,0,local,1,False,normal_codexrun,0.82,True,False,
1789719056.324238,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,333,334,334,,0,local,1,False,normal_codexrun,0.78,True,False,
1789719056.325019,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,335,336,336,,0,local,1,False,normal_codexrun,0.78,True,False,
1789719056.325943,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,337,338,338,,0,local,1,False,normal_codexrun,0.92,True,False,
1789719056.326765,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,339,340,340,,0,local,1,False,normal_codexrun,0.82,True,False,
1789719056.32754,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,341,342,342,,0,local,1,False,normal_codexrun,0.77,True,False,
1789719056.328325,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,343,344,344,,0,local,1,False,normal_codexrun,0.78,True,False,
