timestamp,client_id,operation,target,written_version,observed_version,max_seen_before,read_concern,write_concern,causal_session,scenario,latency_ms,success,violation
1789205690.048942,client_mr,READ_SECONDARY,session_secondary,9,9,9,majority,majority,True,normal,0.41,True,False
1789205690.064668,client_mr,READ_PRIMARY,primary,10,10,9,majority,majority,True,normal,0.52,True,False
1789205690.065066,client_mr,READ_SECONDARY,session_secondary,10,10,10,majority,majority,True,normal,0.39,True,False
1789205690.074781,client_mr,READ_PRIMARY,primary,11,11,10,majority,majority,True,normal,0.46,True,False
1789205690.075187,client_mr,READ_SECONDARY,session_secondary,11,11,11,majority,majority,True,normal,0.4,True,False
1789205690.0867279,client_mr,READ_PRIMARY,primary,12,12,11,majority,majority,True,normal,0.36,True,False
1789205690.087083,client_mr,READ_SECONDARY,session_secondary,12,12,12,majority,majority,True,normal,0.35,True,False
1789205690.100061,client_mr,READ_PRIMARY,primary,13,13,12,majority,majority,True,normal,1.15,True,False
1789205690.10081,client_mr,READ_SECONDARY,session_secondary,13,13,13,majority,majority,True,normal,0.74,True,False
1789205690.110624,client_mr,READ_PRIMARY,primary,14,14,13,majority,majority,True,normal,0.4,True,False
1789205690.111019,client_mr,READ_SECONDARY,session_secondary,14,14,14,majority,majority,True,normal,0.39,True,False
1789205690.122625,client_mr,READ_PRIMARY,primary,15,15,14,majority,majority,True,normal,0.42,True,False
1789205690.123001,client_mr,READ_SECONDARY,session_secondary,15,15,15,majority,majority,True,normal,0.37,True,False
1789205690.134342,client_mr,READ_PRIMARY,primary,16,16,15,majority,majority,True,normal,0.3,True,False
1789205690.13466,client_mr,READ_SECONDARY,session_secondary,16,16,16,majority,majority,True,normal,0.32,True,False
1789205690.14544,client_mr,READ_PRIMARY,primary,17,17,16,majority,majority,True,normal,0.36,True,False
1789205690.145963,client_mr,READ_SECONDARY,session_secondary,17,17,17,majority,majority,True,normal,0.52,True,False
1789205690.158376,client_mr,READ_PRIMARY,primary,18,18,17,majority,majority,True,normal,0.3,True,False
1789205690.1587079,client_mr,READ_SECONDARY,session_secondary,18,18,18,majority,majority,True,normal,0.33,True,False
1789205690.16737,client_mr,READ_PRIMARY,primary,19,19,18,majority,majority,True,normal,0.32,True,False
1789205690.16775,client_mr,READ_SECONDARY,session_secondary,19,19,19,majority,majority,True,normal,0.38,True,False
1789205690.177301,client_mr,READ_PRIMARY,primary,20,20,19,majority,majority,True,normal,0.29,True,False
1789205690.177653,client_mr,READ_SECONDARY,session_secondary,20,20,20,majority,majority,True,normal,0.35,True,False
1789205690.18841,client_mr,READ_PRIMARY,primary,21,21,20,majority,majority,True,normal,0.39,True,False
1789205690.188755,client_mr,READ_SECONDARY,session_secondary,21,21,21,majority,majority,True,normal,0.34,True,False
1789205690.202691,client_mr,READ_PRIMARY,primary,22,22,21,majority,majority,True,normal,0.42,True,False
1789205690.2030568,client_mr,READ_SECONDARY,session_secondary,22,22,22,majority,majority,True,normal,0.36,True,False
1789205690.21388,client_mr,READ_PRIMARY,primary,23,23,22,majority,majority,True,normal,0.5,True,False
1789205690.21424,client_mr,READ_SECONDARY,session_secondary,23,23,23,majority,majority,True,normal,0.35,True,False
1789205690.224499,client_mr,READ_PRIMARY,primary,24,24,23,majority,majority,True,normal,0.29,True,False
1789205690.224779,client_mr,READ_SECONDARY,session_secondary,24,24,24,majority,majority,True,normal,0.28,True,False
1789205690.2343,client_mr,READ_PRIMARY,primary,25,25,24,majority,majority,True,normal,0.2,True,False
1789205690.23458,client_mr,READ_SECONDARY,session_secondary,25,25,25,majority,majority,True,normal,0.28,True,False
1789205690.244651,client_mr,READ_PRIMARY,primary,26,26,25,majority,majority,True,normal,0.4,True,False
1789205690.2449632,client_mr,READ_SECONDARY,session_secondary,26,26,26,majority,majority,True,normal,0.31,True,False
1789205690.2544472,client_mr,READ_PRIMARY,primary,27,27,26,majority,majority,True,normal,0.3,True,False
1789205690.254735,client_mr,READ_SECONDARY,session_secondary,27,27,27,majority,majority,True,normal,0.28,True,False
1789205690.2644742,client_mr,READ_PRIMARY,primary,28,28,27,majority,majority,True,normal,0.26,True,False
1789205690.264726,client_mr,READ_SECONDARY,session_secondary,28,28,28,majority,majority,True,normal,0.25,True,False
1789205690.274302,client_mr,READ_PRIMARY,primary,29,29,28,majority,majority,True,normal,0.22,True,False
1789205690.2745469,client_mr,READ_SECONDARY,session_secondary,29,29,29,majority,majority,True,normal,0.24,True,False
1789205690.2883031,client_mr,READ_PRIMARY,primary,30,30,29,majority,majority,True,normal,0.29,True,False
1789205690.288557,client_mr,READ_SECONDARY,session_secondary,30,30,30,majority,majority,True,normal,0.25,True,False
1789205690.2971678,client_mr,READ_PRIMARY,primary,31,31,30,majority,majority,True,normal,0.2,True,False
1789205690.2973819,client_mr,READ_SECONDARY,session_secondary,31,31,31,majority,majority,True,normal,0.21,True,False
1789205690.31136,client_mr,READ_PRIMARY,primary,32,32,31,majority,majority,True,normal,0.25,True,False
1789205690.3116539,client_mr,READ_SECONDARY,session_secondary,32,32,32,majority,majority,True,normal,0.29,True,False
1789205690.322416,client_mr,READ_PRIMARY,primary,33,33,32,majority,majority,True,normal,0.3,True,False
1789205690.3227022,client_mr,READ_SECONDARY,session_secondary,33,33,33,majority,majority,True,normal,0.28,True,False
1789205690.332305,client_mr,READ_PRIMARY,primary,34,34,33,majority,majority,True,normal,0.21,True,False
1789205690.332554,client_mr,READ_SECONDARY,session_secondary,34,34,34,majority,majority,True,normal,0.25,True,False
1789205690.342311,client_mr,READ_PRIMARY,primary,35,35,34,majority,majority,True,normal,0.23,True,False
1789205690.3425422,client_mr,READ_SECONDARY,session_secondary,35,35,35,majority,majority,True,normal,0.23,True,False
1789205690.352427,client_mr,READ_PRIMARY,primary,36,36,35,majority,majority,True,normal,0.29,True,False
1789205690.352698,client_mr,READ_SECONDARY,session_secondary,36,36,36,majority,majority,True,normal,0.27,True,False
1789205690.367358,client_mr,READ_PRIMARY,primary,37,37,36,majority,majority,True,normal,0.28,True,False
1789205690.3676312,client_mr,READ_SECONDARY,session_secondary,37,37,37,majority,majority,True,normal,0.27,True,False
1789205690.376241,client_mr,READ_PRIMARY,primary,38,38,37,majority,majority,True,normal,0.22,True,False
1789205690.3764842,client_mr,READ_SECONDARY,session_secondary,38,38,38,majority,majority,True,normal,0.24,True,False
1789205690.38543,client_mr,READ_PRIMARY,primary,39,39,38,majority,majority,True,normal,0.27,True,False
1789205690.385705,client_mr,READ_SECONDARY,session_secondary,39,39,39,majority,majority,True,normal,0.27,True,False
1789205690.395273,client_mr,READ_PRIMARY,primary,40,40,39,majority,majority,True,normal,0.28,True,False
1789205690.3955321,client_mr,READ_SECONDARY,session_secondary,40,40,40,majority,majority,True,normal,0.25,True,False
1789205690.4093719,client_mr,READ_PRIMARY,primary,41,41,40,majority,majority,True,normal,0.27,True,False
1789205690.409677,client_mr,READ_SECONDARY,session_secondary,41,41,41,majority,majority,True,normal,0.3,True,False
1789205690.42341,client_mr,READ_PRIMARY,primary,42,42,41,majority,majority,True,normal,0.34,True,False
1789205690.423745,client_mr,READ_SECONDARY,session_secondary,42,42,42,majority,majority,True,normal,0.33,True,False
1789205690.433347,client_mr,READ_PRIMARY,primary,43,43,42,majority,majority,True,normal,0.31,True,False
1789205690.433696,client_mr,READ_SECONDARY,session_secondary,43,43,43,majority,majority,True,normal,0.35,True,False
1789205690.447474,client_mr,READ_PRIMARY,primary,44,44,43,majority,majority,True,normal,0.31,True,False
1789205690.447775,client_mr,READ_SECONDARY,session_secondary,44,44,44,majority,majority,True,normal,0.3,True,False
1789205690.457519,client_mr,READ_PRIMARY,primary,45,45,44,majority,majority,True,normal,0.34,True,False
1789205690.457831,client_mr,READ_SECONDARY,session_secondary,45,45,45,majority,majority,True,normal,0.31,True,False
1789205690.469433,client_mr,READ_PRIMARY,primary,46,46,45,majority,majority,True,normal,0.27,True,False
1789205690.469716,client_mr,READ_SECONDARY,session_secondary,46,46,46,majority,majority,True,normal,0.28,True,False
1789205690.483385,client_mr,READ_PRIMARY,primary,47,47,46,majority,majority,True,normal,0.32,True,False
1789205690.4837031,client_mr,READ_SECONDARY,session_secondary,47,47,47,majority,majority,True,normal,0.31,True,False
1789205690.4925902,client_mr,READ_PRIMARY,primary,48,48,47,majority,majority,True,normal,0.34,True,False
1789205690.492893,client_mr,READ_SECONDARY,session_secondary,48,48,48,majority,majority,True,normal,0.3,True,False
1789205690.502338,client_mr,READ_PRIMARY,primary,49,49,48,majority,majority,True,normal,0.29,True,False
1789205690.502615,client_mr,READ_SECONDARY,session_secondary,49,49,49,majority,majority,True,normal,0.27,True,False
1789205690.5122418,client_mr,READ_PRIMARY,primary,50,50,49,majority,majority,True,normal,0.27,True,False
1789205690.5125818,client_mr,READ_SECONDARY,session_secondary,50,50,50,majority,majority,True,normal,0.34,True,False
1789205690.528002,client_mr,READ_PRIMARY,primary,51,51,50,majority,majority,True,normal,0.37,True,False
1789205690.5283258,client_mr,READ_SECONDARY,session_secondary,51,51,51,majority,majority,True,normal,0.32,True,False
1789205690.538455,client_mr,READ_PRIMARY,primary,52,52,51,majority,majority,True,normal,0.31,True,False
1789205690.538765,client_mr,READ_SECONDARY,session_secondary,52,52,52,majority,majority,True,normal,0.31,True,False
1789205690.552342,client_mr,READ_PRIMARY,primary,53,53,52,majority,majority,True,normal,0.27,True,False
1789205690.552693,client_mr,READ_SECONDARY,session_secondary,53,53,53,majority,majority,True,normal,0.35,True,False
1789205690.563615,client_mr,READ_PRIMARY,primary,54,54,53,majority,majority,True,normal,0.45,True,False
1789205690.5640168,client_mr,READ_SECONDARY,session_secondary,54,54,54,majority,majority,True,normal,0.4,True,False
1789205690.5791948,client_mr,READ_PRIMARY,primary,55,55,54,majority,majority,True,normal,0.3,True,False
1789205690.579566,client_mr,READ_SECONDARY,session_secondary,55,55,55,majority,majority,True,normal,0.36,True,False
1789205690.5892868,client_mr,READ_PRIMARY,primary,56,56,55,majority,majority,True,normal,0.29,True,False
1789205690.589632,client_mr,READ_SECONDARY,session_secondary,56,56,56,majority,majority,True,normal,0.34,True,False
1789205690.599724,client_mr,READ_PRIMARY,primary,57,57,56,majority,majority,True,normal,0.42,True,False
1789205690.6000588,client_mr,READ_SECONDARY,session_secondary,57,57,57,majority,majority,True,normal,0.33,True,False
1789205690.612143,client_mr,READ_PRIMARY,primary,58,58,57,majority,majority,True,normal,0.31,True,False
1789205690.612552,client_mr,READ_SECONDARY,session_secondary,58,58,58,majority,majority,True,normal,0.41,True,False
1789205690.6277251,client_mr,READ_PRIMARY,primary,59,59,58,majority,majority,True,normal,0.43,True,False
1789205690.6281412,client_mr,READ_SECONDARY,session_secondary,59,59,59,majority,majority,True,normal,0.41,True,False
1789205690.637643,client_mr,READ_PRIMARY,primary,60,60,59,majority,majority,True,normal,0.39,True,False
1789205690.638127,client_mr,READ_SECONDARY,session_secondary,60,60,60,majority,majority,True,normal,0.48,True,False
1789205690.6533859,client_mr,READ_PRIMARY,primary,61,61,60,majority,majority,True,normal,0.3,True,False
1789205690.65374,client_mr,READ_SECONDARY,session_secondary,61,61,61,majority,majority,True,normal,0.35,True,False
1789205690.66373,client_mr,READ_PRIMARY,primary,62,62,61,majority,majority,True,normal,0.56,True,False
1789205690.664209,client_mr,READ_SECONDARY,session_secondary,62,62,62,majority,majority,True,normal,0.47,True,False
1789205690.674507,client_mr,READ_PRIMARY,primary,63,63,62,majority,majority,True,normal,0.37,True,False
1789205690.674887,client_mr,READ_SECONDARY,session_secondary,63,63,63,majority,majority,True,normal,0.37,True,False
1789205690.684351,client_mr,READ_PRIMARY,primary,64,64,63,majority,majority,True,normal,0.3,True,False
1789205690.6846552,client_mr,READ_SECONDARY,session_secondary,64,64,64,majority,majority,True,normal,0.3,True,False
1789205690.698682,client_mr,READ_PRIMARY,primary,65,65,64,majority,majority,True,normal,0.42,True,False
1789205690.699171,client_mr,READ_SECONDARY,session_secondary,65,65,65,majority,majority,True,normal,0.48,True,False
1789205690.7086751,client_mr,READ_PRIMARY,primary,66,66,65,majority,majority,True,normal,0.4,True,False
1789205690.7090611,client_mr,READ_SECONDARY,session_secondary,66,66,66,majority,majority,True,normal,0.38,True,False
1789205690.7216609,client_mr,READ_PRIMARY,primary,67,67,66,majority,majority,True,normal,0.91,True,False
1789205690.72267,client_mr,READ_SECONDARY,session_secondary,67,67,67,majority,majority,True,normal,1.0,True,False
1789205690.7327309,client_mr,READ_PRIMARY,primary,68,68,67,majority,majority,True,normal,0.49,True,False
1789205690.73313,client_mr,READ_SECONDARY,session_secondary,68,68,68,majority,majority,True,normal,0.39,True,False
1789205690.7424672,client_mr,READ_PRIMARY,primary,69,69,68,majority,majority,True,normal,0.34,True,False
1789205690.742862,client_mr,READ_SECONDARY,session_secondary,69,69,69,majority,majority,True,normal,0.39,True,False
1789205690.7533739,client_mr,READ_PRIMARY,primary,70,70,69,majority,majority,True,normal,0.31,True,False
1789205690.7537222,client_mr,READ_SECONDARY,session_secondary,70,70,70,majority,majority,True,normal,0.35,True,False
1789205690.767631,client_mr,READ_PRIMARY,primary,71,71,70,majority,majority,True,normal,0.34,True,False
1789205690.7679858,client_mr,READ_SECONDARY,session_secondary,71,71,71,majority,majority,True,normal,0.35,True,False
1789205690.777598,client_mr,READ_PRIMARY,primary,72,72,71,majority,majority,True,normal,0.38,True,False
1789205690.777992,client_mr,READ_SECONDARY,session_secondary,72,72,72,majority,majority,True,normal,0.39,True,False
1789205690.790547,client_mr,READ_PRIMARY,primary,73,73,72,majority,majority,True,normal,0.78,True,False
1789205690.7910998,client_mr,READ_SECONDARY,session_secondary,73,73,73,majority,majority,True,normal,0.54,True,False
1789205690.801645,client_mr,READ_PRIMARY,primary,74,74,73,majority,majority,True,normal,0.49,True,False
1789205690.802067,client_mr,READ_SECONDARY,session_secondary,74,74,74,majority,majority,True,normal,0.42,True,False
1789205690.8115351,client_mr,READ_PRIMARY,primary,75,75,74,majority,majority,True,normal,0.39,True,False
1789205690.811875,client_mr,READ_SECONDARY,session_secondary,75,75,75,majority,majority,True,normal,0.34,True,False
1789205690.825543,client_mr,READ_PRIMARY,primary,76,76,75,majority,majority,True,normal,0.39,True,False
1789205690.825925,client_mr,READ_SECONDARY,session_secondary,76,76,76,majority,majority,True,normal,0.38,True,False
1789205690.835907,client_mr,READ_PRIMARY,primary,77,77,76,majority,majority,True,normal,0.54,True,False
1789205690.8363242,client_mr,READ_SECONDARY,session_secondary,77,77,77,majority,majority,True,normal,0.41,True,False
1789205690.8475652,client_mr,READ_PRIMARY,primary,78,78,77,majority,majority,True,normal,0.41,True,False
1789205690.847984,client_mr,READ_SECONDARY,session_secondary,78,78,78,majority,majority,True,normal,0.41,True,False
1789205690.857307,client_mr,READ_PRIMARY,primary,79,79,78,majority,majority,True,normal,0.25,True,False
1789205690.857592,client_mr,READ_SECONDARY,session_secondary,79,79,79,majority,majority,True,normal,0.28,True,False
1789205690.867827,client_mr,READ_PRIMARY,primary,80,80,79,majority,majority,True,normal,0.52,True,False
1789205690.868284,client_mr,READ_SECONDARY,session_secondary,80,80,80,majority,majority,True,normal,0.45,True,False
1789205690.875479,client_mr,READ_PRIMARY,primary,81,81,80,majority,majority,True,normal,0.37,True,False
1789205690.87589,client_mr,READ_SECONDARY,session_secondary,81,81,81,majority,majority,True,normal,0.41,True,False
1789205690.8897622,client_mr,READ_PRIMARY,primary,82,82,81,majority,majority,True,normal,0.35,True,False
1789205690.890126,client_mr,READ_SECONDARY,session_secondary,82,82,82,majority,majority,True,normal,0.36,True,False
1789205690.899613,client_mr,READ_PRIMARY,primary,83,83,82,majority,majority,True,normal,0.37,True,False
1789205690.900038,client_mr,READ_SECONDARY,session_secondary,83,83,83,majority,majority,True,normal,0.42,True,False
1789205690.9095948,client_mr,READ_PRIMARY,primary,84,84,83,majority,majority,True,normal,0.35,True,False
1789205690.9100108,client_mr,READ_SECONDARY,session_secondary,84,84,84,majority,majority,True,normal,0.41,True,False
1789205690.921442,client_mr,READ_PRIMARY,primary,85,85,84,majority,majority,True,normal,0.8,True,False
1789205690.922069,client_mr,READ_SECONDARY,session_secondary,85,85,85,majority,majority,True,normal,0.61,True,False
1789205690.932578,client_mr,READ_PRIMARY,primary,86,86,85,majority,majority,True,normal,0.44,True,False
1789205690.9329531,client_mr,READ_SECONDARY,session_secondary,86,86,86,majority,majority,True,normal,0.37,True,False
1789205690.943657,client_mr,READ_PRIMARY,primary,87,87,86,majority,majority,True,normal,0.4,True,False
1789205690.9440498,client_mr,READ_SECONDARY,session_secondary,87,87,87,majority,majority,True,normal,0.39,True,False
1789205690.956507,client_mr,READ_PRIMARY,primary,88,88,87,majority,majority,True,normal,0.41,True,False
1789205690.956921,client_mr,READ_SECONDARY,session_secondary,88,88,88,majority,majority,True,normal,0.41,True,False
1789205690.9684632,client_mr,READ_PRIMARY,primary,89,89,88,majority,majority,True,normal,0.79,True,False
1789205690.969107,client_mr,READ_SECONDARY,session_secondary,89,89,89,majority,majority,True,normal,0.63,True,False
1789205690.980909,client_mr,READ_PRIMARY,primary,90,90,89,majority,majority,True,normal,0.49,True,False
1789205690.98135,client_mr,READ_SECONDARY,session_secondary,90,90,90,majority,majority,True,normal,0.43,True,False
1789205690.990568,client_mr,READ_PRIMARY,primary,91,91,90,majority,majority,True,normal,0.37,True,False
1789205690.9909272,client_mr,READ_SECONDARY,session_secondary,91,91,91,majority,majority,True,normal,0.36,True,False
1789205691.00258,client_mr,READ_PRIMARY,primary,92,92,91,majority,majority,True,normal,0.37,True,False
1789205691.003188,client_mr,READ_SECONDARY,session_secondary,92,92,92,majority,majority,True,normal,0.6,True,False
1789205691.0145652,client_mr,READ_PRIMARY,primary,93,93,92,majority,majority,True,normal,0.45,True,False
1789205691.014976,client_mr,READ_SECONDARY,session_secondary,93,93,93,majority,majority,True,normal,0.41,True,False
1789205691.0244071,client_mr,READ_PRIMARY,primary,94,94,93,majority,majority,True,normal,0.36,True,False
1789205691.024788,client_mr,READ_SECONDARY,session_secondary,94,94,94,majority,majority,True,normal,0.38,True,False
1789205691.0365162,client_mr,READ_PRIMARY,primary,95,95,94,majority,majority,True,normal,0.41,True,False
1789205691.036882,client_mr,READ_SECONDARY,session_secondary,95,95,95,majority,majority,True,normal,0.36,True,False
1789205691.0484622,client_mr,READ_PRIMARY,primary,96,96,95,majority,majority,True,normal,0.35,True,False
1789205691.0488,client_mr,READ_SECONDARY,session_secondary,96,96,96,majority,majority,True,normal,0.34,True,False
1789205691.062478,client_mr,READ_PRIMARY,primary,97,97,96,majority,majority,True,normal,0.31,True,False
1789205691.062838,client_mr,READ_SECONDARY,session_secondary,97,97,97,majority,majority,True,normal,0.36,True,False
1789205691.0728729,client_mr,READ_PRIMARY,primary,98,98,97,majority,majority,True,normal,0.38,True,False
1789205691.073233,client_mr,READ_SECONDARY,session_secondary,98,98,98,majority,majority,True,normal,0.35,True,False
1789205691.089456,client_mr,READ_PRIMARY,primary,99,99,98,majority,majority,True,normal,0.36,True,False
1789205691.089809,client_mr,READ_SECONDARY,session_secondary,99,99,99,majority,majority,True,normal,0.35,True,False
1789205691.1014762,client_mr,READ_PRIMARY,primary,100,100,99,majority,majority,True,normal,0.37,True,False
1789205691.101828,client_mr,READ_SECONDARY,session_secondary,100,100,100,majority,majority,True,normal,0.35,True,False
1789205691.113363,client_mr,READ_PRIMARY,primary,101,101,100,majority,majority,True,normal,0.34,True,False
1789205691.113755,client_mr,READ_SECONDARY,session_secondary,101,101,101,majority,majority,True,normal,0.39,True,False
1789205691.123339,client_mr,READ_PRIMARY,primary,102,102,101,majority,majority,True,normal,0.3,True,False
1789205691.1236548,client_mr,READ_SECONDARY,session_secondary,102,102,102,majority,majority,True,normal,0.31,True,False
1789205691.133352,client_mr,READ_PRIMARY,primary,103,103,102,majority,majority,True,normal,0.3,True,False
1789205691.133724,client_mr,READ_SECONDARY,session_secondary,103,103,103,majority,majority,True,normal,0.37,True,False
1789205691.143423,client_mr,READ_PRIMARY,primary,104,104,103,majority,majority,True,normal,0.33,True,False
1789205691.1437461,client_mr,READ_SECONDARY,session_secondary,104,104,104,majority,majority,True,normal,0.32,True,False
1789205691.153298,client_mr,READ_PRIMARY,primary,105,105,104,majority,majority,True,normal,0.29,True,False
1789205691.153611,client_mr,READ_SECONDARY,session_secondary,105,105,105,majority,majority,True,normal,0.31,True,False
1789205691.163327,client_mr,READ_PRIMARY,primary,106,106,105,majority,majority,True,normal,0.31,True,False
1789205691.1636832,client_mr,READ_SECONDARY,session_secondary,106,106,106,majority,majority,True,normal,0.35,True,False
1789205691.1775072,client_mr,READ_PRIMARY,primary,107,107,106,majority,majority,True,normal,0.3,True,False
1789205691.1778529,client_mr,READ_SECONDARY,session_secondary,107,107,107,majority,majority,True,normal,0.34,True,False
1789205691.1896698,client_mr,READ_PRIMARY,primary,108,108,107,majority,majority,True,normal,0.42,True,False
1789205691.1900659,client_mr,READ_SECONDARY,session_secondary,108,108,108,majority,majority,True,normal,0.39,True,False
1789205691.200471,client_mr,READ_PRIMARY,primary,109,109,108,majority,majority,True,normal,0.34,True,False
1789205691.200821,client_mr,READ_SECONDARY,session_secondary,109,109,109,majority,majority,True,normal,0.35,True,False
1789205691.211715,client_mr,READ_PRIMARY,primary,110,110,109,majority,majority,True,normal,0.43,True,False
1789205691.212102,client_mr,READ_SECONDARY,session_secondary,110,110,110,majority,majority,True,normal,0.38,True,False
1789205691.21952,client_mr,READ_PRIMARY,primary,111,111,110,majority,majority,True,normal,0.35,True,False
1789205691.219876,client_mr,READ_SECONDARY,session_secondary,111,111,111,majority,majority,True,normal,0.35,True,False
1789205691.229475,client_mr,READ_PRIMARY,primary,112,112,111,majority,majority,True,normal,0.32,True,False
1789205691.229791,client_mr,READ_SECONDARY,session_secondary,112,112,112,majority,majority,True,normal,0.31,True,False
1789205691.243402,client_mr,READ_PRIMARY,primary,113,113,112,majority,majority,True,normal,0.32,True,False
1789205691.2437918,client_mr,READ_SECONDARY,session_secondary,113,113,113,majority,majority,True,normal,0.39,True,False
1789205691.2527099,client_mr,READ_PRIMARY,primary,114,114,113,majority,majority,True,normal,0.42,True,False
1789205691.253081,client_mr,READ_SECONDARY,session_secondary,114,114,114,majority,majority,True,normal,0.37,True,False
1789205691.2634392,client_mr,READ_PRIMARY,primary,115,115,114,majority,majority,True,normal,0.33,True,False
1789205691.2638159,client_mr,READ_SECONDARY,session_secondary,115,115,115,majority,majority,True,normal,0.37,True,False
1789205691.2766562,client_mr,READ_PRIMARY,primary,116,116,115,majority,majority,True,normal,0.49,True,False
1789205691.277092,client_mr,READ_SECONDARY,session_secondary,116,116,116,majority,majority,True,normal,0.43,True,False
1789205691.2894678,client_mr,READ_PRIMARY,primary,117,117,116,majority,majority,True,normal,0.41,True,False
1789205691.289841,client_mr,READ_SECONDARY,session_secondary,117,117,117,majority,majority,True,normal,0.37,True,False
1789205691.305517,client_mr,READ_PRIMARY,primary,118,118,117,majority,majority,True,normal,0.34,True,False
1789205691.305886,client_mr,READ_SECONDARY,session_secondary,118,118,118,majority,majority,True,normal,0.37,True,False
1789205691.316323,client_mr,READ_PRIMARY,primary,119,119,118,majority,majority,True,normal,0.81,True,False
1789205691.316728,client_mr,READ_SECONDARY,session_secondary,119,119,119,majority,majority,True,normal,0.4,True,False
1789205691.327488,client_mr,READ_PRIMARY,primary,120,120,119,majority,majority,True,normal,0.4,True,False
1789205691.327911,client_mr,READ_SECONDARY,session_secondary,120,120,120,majority,majority,True,normal,0.42,True,False
1789205691.339484,client_mr,READ_PRIMARY,primary,121,121,120,majority,majority,True,normal,0.33,True,False
1789205691.3398662,client_mr,READ_SECONDARY,session_secondary,121,121,121,majority,majority,True,normal,0.38,True,False
1789205691.3517241,client_mr,READ_PRIMARY,primary,122,122,121,majority,majority,True,normal,0.43,True,False
1789205691.352124,client_mr,READ_SECONDARY,session_secondary,122,122,122,majority,majority,True,normal,0.39,True,False
1789205691.3616471,client_mr,READ_PRIMARY,primary,123,123,122,majority,majority,True,normal,0.48,True,False
1789205691.362046,client_mr,READ_SECONDARY,session_secondary,123,123,123,majority,majority,True,normal,0.39,True,False
1789205691.3713658,client_mr,READ_PRIMARY,primary,124,124,123,majority,majority,True,normal,0.34,True,False
1789205691.3717382,client_mr,READ_SECONDARY,session_secondary,124,124,124,majority,majority,True,normal,0.37,True,False
1789205691.385877,client_mr,READ_PRIMARY,primary,125,125,124,majority,majority,True,normal,0.49,True,False
1789205691.386317,client_mr,READ_SECONDARY,session_secondary,125,125,125,majority,majority,True,normal,0.44,True,False
1789205691.3975658,client_mr,READ_PRIMARY,primary,126,126,125,majority,majority,True,normal,0.35,True,False
1789205691.397913,client_mr,READ_SECONDARY,session_secondary,126,126,126,majority,majority,True,normal,0.34,True,False
1789205691.4136882,client_mr,READ_PRIMARY,primary,127,127,126,majority,majority,True,normal,0.49,True,False
1789205691.414091,client_mr,READ_SECONDARY,session_secondary,127,127,127,majority,majority,True,normal,0.4,True,False
1789205691.425375,client_mr,READ_PRIMARY,primary,128,128,127,majority,majority,True,normal,0.36,True,False
1789205691.425756,client_mr,READ_SECONDARY,session_secondary,128,128,128,majority,majority,True,normal,0.38,True,False
1789205691.439483,client_mr,READ_PRIMARY,primary,129,129,128,majority,majority,True,normal,0.34,True,False
1789205691.439913,client_mr,READ_SECONDARY,session_secondary,129,129,129,majority,majority,True,normal,0.42,True,False
1789205691.449878,client_mr,READ_PRIMARY,primary,130,130,129,majority,majority,True,normal,0.4,True,False
1789205691.450263,client_mr,READ_SECONDARY,session_secondary,130,130,130,majority,majority,True,normal,0.38,True,False
1789205691.4624279,client_mr,READ_PRIMARY,primary,131,131,130,majority,majority,True,normal,0.72,True,False
1789205691.463084,client_mr,READ_SECONDARY,session_secondary,131,131,131,majority,majority,True,normal,0.65,True,False
