timestamp,iteration,client_id,operation,target,prerequisite_id,dependent_id,client_b_read_v1,v1_visible_on_observer,v2_visible_on_observer,observer_check_order,read_concern,write_concern,causal_session,scenario,latency_ms,success,violation,error
1789719118.43745,21,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,127.0.0.1:27117,v1:21,v2:21,True,False,False,dependent_then_prerequisite,local,1,False,normal_codexrun,0.94,True,False,
1789719118.438449,22,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,127.0.0.1:27119,v1:22,v2:22,True,True,False,dependent_then_prerequisite,local,1,False,normal_codexrun,0.99,True,False,
1789719118.439637,23,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,127.0.0.1:27117,v1:23,v2:23,True,False,False,dependent_then_prerequisite,local,1,False,normal_codexrun,1.18,True,False,
1789719118.440821,24,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,127.0.0.1:27119,v1:24,v2:24,True,True,False,dependent_then_prerequisite,local,1,False,normal_codexrun,1.18,True,False,
1789719118.441952,25,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,127.0.0.1:27117,v1:25,v2:25,True,True,False,dependent_then_prerequisite,local,1,False,normal_codexrun,1.12,True,False,
1789719118.4429052,26,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,127.0.0.1:27119,v1:26,v2:26,True,True,False,dependent_then_prerequisite,local,1,False,normal_codexrun,0.95,True,False,
1789719118.4439921,27,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,127.0.0.1:27117,v1:27,v2:27,True,True,False,dependent_then_prerequisite,local,1,False,normal_codexrun,1.08,True,False,
1789719118.445049,28,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,127.0.0.1:27119,v1:28,v2:28,True,True,False,dependent_then_prerequisite,local,1,False,normal_codexrun,1.05,True,False,
1789719118.446084,29,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,127.0.0.1:27117,v1:29,v2:29,True,True,False,dependent_then_prerequisite,local,1,False,normal_codexrun,1.03,True,False,
1789719118.44707,30,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,127.0.0.1:27119,v1:30,v2:30,True,True,False,dependent_then_prerequisite,local,1,False,normal_codexrun,0.98,True,False,
1789719118.448023,31,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,127.0.0.1:27117,v1:31,v2:31,True,True,False,dependent_then_prerequisite,local,1,False,normal_codexrun,0.95,True,False,
1789719118.449209,32,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,127.0.0.1:27119,v1:32,v2:32,True,True,False,dependent_then_prerequisite,local,1,False,normal_codexrun,1.18,True,False,
1789719118.4501219,33,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,127.0.0.1:27117,v1:33,v2:33,True,True,False,dependent_then_prerequisite,local,1,False,normal_codexrun,0.91,True,False,
1789719118.451146,34,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,127.0.0.1:27119,v1:34,v2:34,True,True,False,dependent_then_prerequisite,local,1,False,normal_codexrun,1.02,True,False,
1789719118.452172,35,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,127.0.0.1:27117,v1:35,v2:35,True,True,False,dependent_then_prerequisite,local,1,False,normal_codexrun,1.02,True,False,
1789719118.453154,36,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,127.0.0.1:27119,v1:36,v2:36,True,True,False,dependent_then_prerequisite,local,1,False,normal_codexrun,0.98,True,False,
1789719118.4539258,37,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,127.0.0.1:27117,v1:37,v2:37,True,True,False,dependent_then_prerequisite,local,1,False,normal_codexrun,0.76,True,False,
1789719118.4546711,38,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,127.0.0.1:27119,v1:38,v2:38,True,True,False,dependent_then_prerequisite,local,1,False,normal_codexrun,0.74,True,False,
1789719118.455564,39,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,127.0.0.1:27117,v1:39,v2:39,True,True,False,dependent_then_prerequisite,local,1,False,normal_codexrun,0.89,True,False,
1789719118.456367,40,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,127.0.0.1:27119,v1:40,v2:40,True,True,False,dependent_then_prerequisite,local,1,False,normal_codexrun,0.8,True,False,
1789719118.4574,41,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,127.0.0.1:27117,v1:41,v2:41,True,True,False,dependent_then_prerequisite,local,1,False,normal_codexrun,1.03,True,False,
1789719118.458514,42,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,127.0.0.1:27119,v1:42,v2:42,True,True,False,dependent_then_prerequisite,local,1,False,normal_codexrun,1.11,True,False,
1789719118.459478,43,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,127.0.0.1:27117,v1:43,v2:43,True,True,False,dependent_then_prerequisite,local,1,False,normal_codexrun,0.96,True,False,
1789719118.460263,44,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,127.0.0.1:27119,v1:44,v2:44,True,True,False,dependent_then_prerequisite,local,1,False,normal_codexrun,0.78,True,False,
1789719118.461107,45,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,127.0.0.1:27117,v1:45,v2:45,True,True,False,dependent_then_prerequisite,local,1,False,normal_codexrun,0.83,True,False,
1789719118.4617758,46,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,127.0.0.1:27119,v1:46,v2:46,True,True,False,dependent_then_prerequisite,local,1,False,normal_codexrun,0.67,True,False,
1789719118.462589,47,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,127.0.0.1:27117,v1:47,v2:47,True,True,False,dependent_then_prerequisite,local,1,False,normal_codexrun,0.81,True,False,
1789719118.4633589,48,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,127.0.0.1:27119,v1:48,v2:48,True,True,False,dependent_then_prerequisite,local,1,False,normal_codexrun,0.77,True,False,
1789719118.464017,49,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,127.0.0.1:27117,v1:49,v2:49,True,True,False,dependent_then_prerequisite,local,1,False,normal_codexrun,0.65,True,False,
1789719118.4650471,50,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,127.0.0.1:27119,v1:50,v2:50,True,True,False,dependent_then_prerequisite,local,1,False,normal_codexrun,1.03,True,False,
1789719118.4659579,51,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,127.0.0.1:27117,v1:51,v2:51,True,True,False,dependent_then_prerequisite,local,1,False,normal_codexrun,0.91,True,False,
1789719118.466836,52,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,127.0.0.1:27119,v1:52,v2:52,True,True,False,dependent_then_prerequisite,local,1,False,normal_codexrun,0.87,True,False,
1789719118.467592,53,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,127.0.0.1:27117,v1:53,v2:53,True,True,False,dependent_then_prerequisite,local,1,False,normal_codexrun,0.75,True,False,
1789719118.468205,54,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,127.0.0.1:27119,v1:54,v2:54,True,True,False,dependent_then_prerequisite,local,1,False,normal_codexrun,0.61,True,False,
1789719118.4688718,55,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,127.0.0.1:27117,v1:55,v2:55,True,True,False,dependent_then_prerequisite,local,1,False,normal_codexrun,0.66,True,False,
1789719118.46947,56,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,127.0.0.1:27119,v1:56,v2:56,True,True,False,dependent_then_prerequisite,local,1,False,normal_codexrun,0.6,True,False,
1789719118.4700952,57,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,127.0.0.1:27117,v1:57,v2:57,True,True,False,dependent_then_prerequisite,local,1,False,normal_codexrun,0.62,True,False,
1789719118.4710138,58,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,127.0.0.1:27119,v1:58,v2:58,True,True,False,dependent_then_prerequisite,local,1,False,normal_codexrun,0.92,True,False,
1789719118.471752,59,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,127.0.0.1:27117,v1:59,v2:59,True,True,False,dependent_then_prerequisite,local,1,False,normal_codexrun,0.74,True,False,
1789719118.472513,60,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,127.0.0.1:27119,v1:60,v2:60,True,True,False,dependent_then_prerequisite,local,1,False,normal_codexrun,0.76,True,False,
1789719118.473197,61,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,127.0.0.1:27117,v1:61,v2:61,True,True,False,dependent_then_prerequisite,local,1,False,normal_codexrun,0.68,True,False,
1789719118.473807,62,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,127.0.0.1:27119,v1:62,v2:62,True,True,False,dependent_then_prerequisite,local,1,False,normal_codexrun,0.61,True,False,
1789719118.474472,63,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,127.0.0.1:27117,v1:63,v2:63,True,True,False,dependent_then_prerequisite,local,1,False,normal_codexrun,0.66,True,False,
1789719118.4753861,64,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,127.0.0.1:27119,v1:64,v2:64,True,True,False,dependent_then_prerequisite,local,1,False,normal_codexrun,0.91,True,False,
1789719118.475996,65,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,127.0.0.1:27117,v1:65,v2:65,True,True,False,dependent_then_prerequisite,local,1,False,normal_codexrun,0.61,True,False,
1789719118.476563,66,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,127.0.0.1:27119,v1:66,v2:66,True,True,False,dependent_then_prerequisite,local,1,False,normal_codexrun,0.57,True,False,
1789719118.4771369,67,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,127.0.0.1:27117,v1:67,v2:67,True,True,False,dependent_then_prerequisite,local,1,False,normal_codexrun,0.57,True,False,
1789719118.477814,68,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,127.0.0.1:27119,v1:68,v2:68,True,True,False,dependent_then_prerequisite,local,1,False,normal_codexrun,0.67,True,False,
1789719118.478414,69,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,127.0.0.1:27117,v1:69,v2:69,True,True,False,dependent_then_prerequisite,local,1,False,normal_codexrun,0.6,True,False,
1789719118.479166,70,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,127.0.0.1:27119,v1:70,v2:70,True,True,False,dependent_then_prerequisite,local,1,False,normal_codexrun,0.75,True,False,
1789719118.4797819,71,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,127.0.0.1:27117,v1:71,v2:71,True,True,False,dependent_then_prerequisite,local,1,False,normal_codexrun,0.61,True,False,
1789719118.480458,72,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,127.0.0.1:27119,v1:72,v2:72,True,True,False,dependent_then_prerequisite,local,1,False,normal_codexrun,0.67,True,False,
1789719118.48115,73,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,127.0.0.1:27117,v1:73,v2:73,True,True,False,dependent_then_prerequisite,local,1,False,normal_codexrun,0.69,True,False,
1789719118.481826,74,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,127.0.0.1:27119,v1:74,v2:74,True,True,False,dependent_then_prerequisite,local,1,False,normal_codexrun,0.67,True,False,
1789719118.482456,75,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,127.0.0.1:27117,v1:75,v2:75,True,True,False,dependent_then_prerequisite,local,1,False,normal_codexrun,0.63,True,False,
1789719118.483147,76,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,127.0.0.1:27119,v1:76,v2:76,True,True,False,dependent_then_prerequisite,local,1,False,normal_codexrun,0.69,True,False,
1789719118.4837902,77,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,127.0.0.1:27117,v1:77,v2:77,True,True,False,dependent_then_prerequisite,local,1,False,normal_codexrun,0.64,True,False,
1789719118.484355,78,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,127.0.0.1:27119,v1:78,v2:78,True,True,False,dependent_then_prerequisite,local,1,False,normal_codexrun,0.56,True,False,
1789719118.485023,79,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,127.0.0.1:27117,v1:79,v2:79,True,True,False,dependent_then_prerequisite,local,1,False,normal_codexrun,0.67,True,False,
1789719118.4857259,80,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,127.0.0.1:27119,v1:80,v2:80,True,True,False,dependent_then_prerequisite,local,1,False,normal_codexrun,0.7,True,False,
1789719118.486335,81,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,127.0.0.1:27117,v1:81,v2:81,True,True,False,dependent_then_prerequisite,local,1,False,normal_codexrun,0.61,True,False,
1789719118.487079,82,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,127.0.0.1:27119,v1:82,v2:82,True,True,False,dependent_then_prerequisite,local,1,False,normal_codexrun,0.74,True,False,
1789719118.487743,83,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,127.0.0.1:27117,v1:83,v2:83,True,True,False,dependent_then_prerequisite,local,1,False,normal_codexrun,0.66,True,False,
1789719118.488422,84,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,127.0.0.1:27119,v1:84,v2:84,True,True,False,dependent_then_prerequisite,local,1,False,normal_codexrun,0.68,True,False,
1789719118.489065,85,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,127.0.0.1:27117,v1:85,v2:85,True,True,False,dependent_then_prerequisite,local,1,False,normal_codexrun,0.64,True,False,
1789719118.489845,86,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,127.0.0.1:27119,v1:86,v2:86,True,True,False,dependent_then_prerequisite,local,1,False,normal_codexrun,0.78,True,False,
1789719118.490586,87,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,127.0.0.1:27117,v1:87,v2:87,True,True,False,dependent_then_prerequisite,local,1,False,normal_codexrun,0.74,True,False,
1789719118.4913301,88,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,127.0.0.1:27119,v1:88,v2:88,True,True,False,dependent_then_prerequisite,local,1,False,normal_codexrun,0.74,True,False,
1789719118.491978,89,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,127.0.0.1:27117,v1:89,v2:89,True,True,False,dependent_then_prerequisite,local,1,False,normal_codexrun,0.64,True,False,
1789719118.492578,90,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,127.0.0.1:27119,v1:90,v2:90,True,True,False,dependent_then_prerequisite,local,1,False,normal_codexrun,0.6,True,False,
1789719118.4932458,91,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,127.0.0.1:27117,v1:91,v2:91,True,True,False,dependent_then_prerequisite,local,1,False,normal_codexrun,0.67,True,False,
1789719118.493897,92,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,127.0.0.1:27119,v1:92,v2:92,True,True,False,dependent_then_prerequisite,local,1,False,normal_codexrun,0.65,True,False,
1789719118.494522,93,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,127.0.0.1:27117,v1:93,v2:93,True,True,False,dependent_then_prerequisite,local,1,False,normal_codexrun,0.62,True,False,
1789719118.495234,94,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,127.0.0.1:27119,v1:94,v2:94,True,True,False,dependent_then_prerequisite,local,1,False,normal_codexrun,0.71,True,False,
1789719118.495827,95,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,127.0.0.1:27117,v1:95,v2:95,True,True,False,dependent_then_prerequisite,local,1,False,normal_codexrun,0.59,True,False,
1789719118.4964411,96,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,127.0.0.1:27119,v1:96,v2:96,True,True,False,dependent_then_prerequisite,local,1,False,normal_codexrun,0.61,True,False,
1789719118.497067,97,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,127.0.0.1:27117,v1:97,v2:97,True,True,False,dependent_then_prerequisite,local,1,False,normal_codexrun,0.62,True,False,
1789719118.4977438,98,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,127.0.0.1:27119,v1:98,v2:98,True,True,False,dependent_then_prerequisite,local,1,False,normal_codexrun,0.67,True,False,
1789719118.498456,99,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,127.0.0.1:27117,v1:99,v2:99,True,True,False,dependent_then_prerequisite,local,1,False,normal_codexrun,0.71,True,False,
1789719118.499244,100,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,127.0.0.1:27119,v1:100,v2:100,True,False,False,dependent_then_prerequisite,local,1,False,normal_codexrun,0.78,True,False,
1789719118.499958,101,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,127.0.0.1:27117,v1:101,v2:101,True,True,False,dependent_then_prerequisite,local,1,False,normal_codexrun,0.71,True,False,
1789719118.500623,102,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,127.0.0.1:27119,v1:102,v2:102,True,True,False,dependent_then_prerequisite,local,1,False,normal_codexrun,0.66,True,False,
1789719118.501212,103,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,127.0.0.1:27117,v1:103,v2:103,True,True,False,dependent_then_prerequisite,local,1,False,normal_codexrun,0.59,True,False,
1789719118.5017972,104,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,127.0.0.1:27119,v1:104,v2:104,True,True,False,dependent_then_prerequisite,local,1,False,normal_codexrun,0.58,True,False,
1789719118.502391,105,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,127.0.0.1:27117,v1:105,v2:105,True,True,False,dependent_then_prerequisite,local,1,False,normal_codexrun,0.59,True,False,
1789719118.503178,106,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,127.0.0.1:27119,v1:106,v2:106,True,True,False,dependent_then_prerequisite,local,1,False,normal_codexrun,0.78,True,False,
1789719118.503851,107,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,127.0.0.1:27117,v1:107,v2:107,True,True,False,dependent_then_prerequisite,local,1,False,normal_codexrun,0.67,True,False,
1789719118.5044868,108,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,127.0.0.1:27119,v1:108,v2:108,True,True,False,dependent_then_prerequisite,local,1,False,normal_codexrun,0.63,True,False,
1789719118.5050712,109,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,127.0.0.1:27117,v1:109,v2:109,True,True,False,dependent_then_prerequisite,local,1,False,normal_codexrun,0.58,True,False,
1789719118.505717,110,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,127.0.0.1:27119,v1:110,v2:110,True,True,False,dependent_then_prerequisite,local,1,False,normal_codexrun,0.64,True,False,
1789719118.5064058,111,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,127.0.0.1:27117,v1:111,v2:111,True,True,False,dependent_then_prerequisite,local,1,False,normal_codexrun,0.69,True,False,
1789719118.507112,112,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,127.0.0.1:27119,v1:112,v2:112,True,False,False,dependent_then_prerequisite,local,1,False,normal_codexrun,0.7,True,False,
1789719118.5078971,113,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,127.0.0.1:27117,v1:113,v2:113,True,True,False,dependent_then_prerequisite,local,1,False,normal_codexrun,0.78,True,False,
1789719118.508506,114,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,127.0.0.1:27119,v1:114,v2:114,True,True,False,dependent_then_prerequisite,local,1,False,normal_codexrun,0.6,True,False,
1789719118.5091,115,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,127.0.0.1:27117,v1:115,v2:115,True,True,False,dependent_then_prerequisite,local,1,False,normal_codexrun,0.59,True,False,
1789719118.5096939,116,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,127.0.0.1:27119,v1:116,v2:116,True,True,False,dependent_then_prerequisite,local,1,False,normal_codexrun,0.59,True,False,
1789719118.510255,117,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,127.0.0.1:27117,v1:117,v2:117,True,True,False,dependent_then_prerequisite,local,1,False,normal_codexrun,0.56,True,False,
1789719118.5110772,118,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,127.0.0.1:27119,v1:118,v2:118,True,True,False,dependent_then_prerequisite,local,1,False,normal_codexrun,0.82,True,False,
1789719118.5116951,119,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,127.0.0.1:27117,v1:119,v2:119,True,True,False,dependent_then_prerequisite,local,1,False,normal_codexrun,0.62,True,False,
1789719118.512265,120,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,127.0.0.1:27119,v1:120,v2:120,True,True,False,dependent_then_prerequisite,local,1,False,normal_codexrun,0.57,True,False,
1789719118.51284,121,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,127.0.0.1:27117,v1:121,v2:121,True,True,False,dependent_then_prerequisite,local,1,False,normal_codexrun,0.57,True,False,
1789719118.51341,122,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,127.0.0.1:27119,v1:122,v2:122,True,True,False,dependent_then_prerequisite,local,1,False,normal_codexrun,0.57,True,False,
1789719118.5140102,123,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,127.0.0.1:27117,v1:123,v2:123,True,True,False,dependent_then_prerequisite,local,1,False,normal_codexrun,0.6,True,False,
1789719118.514714,124,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,127.0.0.1:27119,v1:124,v2:124,True,True,False,dependent_then_prerequisite,local,1,False,normal_codexrun,0.7,True,False,
1789719118.5154061,125,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,127.0.0.1:27117,v1:125,v2:125,True,True,False,dependent_then_prerequisite,local,1,False,normal_codexrun,0.69,True,False,
1789719118.5159838,126,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,127.0.0.1:27119,v1:126,v2:126,True,True,False,dependent_then_prerequisite,local,1,False,normal_codexrun,0.57,True,False,
1789719118.516533,127,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,127.0.0.1:27117,v1:127,v2:127,True,True,False,dependent_then_prerequisite,local,1,False,normal_codexrun,0.55,True,False,
1789719118.517067,128,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,127.0.0.1:27119,v1:128,v2:128,True,True,False,dependent_then_prerequisite,local,1,False,normal_codexrun,0.53,True,False,
1789719118.517648,129,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,127.0.0.1:27117,v1:129,v2:129,True,True,False,dependent_then_prerequisite,local,1,False,normal_codexrun,0.58,True,False,
1789719118.518209,130,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,127.0.0.1:27119,v1:130,v2:130,True,True,False,dependent_then_prerequisite,local,1,False,normal_codexrun,0.56,True,False,
1789719118.518871,131,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,127.0.0.1:27117,v1:131,v2:131,True,True,False,dependent_then_prerequisite,local,1,False,normal_codexrun,0.66,True,False,
1789719118.5194418,132,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,127.0.0.1:27119,v1:132,v2:132,True,True,False,dependent_then_prerequisite,local,1,False,normal_codexrun,0.57,True,False,
1789719118.520023,133,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,127.0.0.1:27117,v1:133,v2:133,True,True,False,dependent_then_prerequisite,local,1,False,normal_codexrun,0.58,True,False,
1789719118.520671,134,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,127.0.0.1:27119,v1:134,v2:134,True,True,False,dependent_then_prerequisite,local,1,False,normal_codexrun,0.65,True,False,
