timestamp,client_id,operation,requested_version,observed_version,read_concern,write_concern,scenario,latency_ms,success,violation
1788779429.2384722,client_A,WRITE_THEN_READ,225,225,majority,majority,normal,10.9,True,False
1788779429.2497811,client_A,WRITE_THEN_READ,226,226,majority,majority,normal,11.31,True,False
1788779429.260174,client_A,WRITE_THEN_READ,227,227,majority,majority,normal,10.39,True,False
1788779429.2697816,client_A,WRITE_THEN_READ,228,228,majority,majority,normal,9.61,True,False
1788779429.2795525,client_A,WRITE_THEN_READ,229,229,majority,majority,normal,9.77,True,False
1788779429.2907588,client_A,WRITE_THEN_READ,230,230,majority,majority,normal,11.21,True,False
1788779429.2997346,client_A,WRITE_THEN_READ,231,231,majority,majority,normal,8.98,True,False
1788779429.3094933,client_A,WRITE_THEN_READ,232,232,majority,majority,normal,9.76,True,False
1788779429.3187273,client_A,WRITE_THEN_READ,233,233,majority,majority,normal,9.23,True,False
1788779429.3295755,client_A,WRITE_THEN_READ,234,234,majority,majority,normal,10.85,True,False
1788779429.339377,client_A,WRITE_THEN_READ,235,235,majority,majority,normal,9.8,True,False
1788779429.348437,client_A,WRITE_THEN_READ,236,236,majority,majority,normal,9.06,True,False
1788779429.3583324,client_A,WRITE_THEN_READ,237,237,majority,majority,normal,9.9,True,False
1788779429.3672745,client_A,WRITE_THEN_READ,238,238,majority,majority,normal,8.94,True,False
1788779429.3761618,client_A,WRITE_THEN_READ,239,239,majority,majority,normal,8.89,True,False
1788779429.3871903,client_A,WRITE_THEN_READ,240,240,majority,majority,normal,11.03,True,False
1788779429.399725,client_A,WRITE_THEN_READ,241,241,majority,majority,normal,12.53,True,False
1788779429.4085782,client_A,WRITE_THEN_READ,242,242,majority,majority,normal,8.85,True,False
1788779429.4182553,client_A,WRITE_THEN_READ,243,243,majority,majority,normal,9.68,True,False
1788779429.4277587,client_A,WRITE_THEN_READ,244,244,majority,majority,normal,9.5,True,False
1788779429.4379148,client_A,WRITE_THEN_READ,245,245,majority,majority,normal,10.16,True,False
1788779429.44734,client_A,WRITE_THEN_READ,246,246,majority,majority,normal,9.43,True,False
1788779429.4563534,client_A,WRITE_THEN_READ,247,247,majority,majority,normal,9.01,True,False
1788779429.4661117,client_A,WRITE_THEN_READ,248,248,majority,majority,normal,9.76,True,False
1788779429.4759283,client_A,WRITE_THEN_READ,249,249,majority,majority,normal,9.82,True,False
1788779429.4850469,client_A,WRITE_THEN_READ,250,250,majority,majority,normal,9.12,True,False
1788779429.4940374,client_A,WRITE_THEN_READ,251,251,majority,majority,normal,8.99,True,False
1788779429.5037065,client_A,WRITE_THEN_READ,252,252,majority,majority,normal,9.67,True,False
1788779429.513847,client_A,WRITE_THEN_READ,253,253,majority,majority,normal,10.14,True,False
1788779429.5230443,client_A,WRITE_THEN_READ,254,254,majority,majority,normal,9.2,True,False
1788779429.5327668,client_A,WRITE_THEN_READ,255,255,majority,majority,normal,9.72,True,False
1788779429.5430262,client_A,WRITE_THEN_READ,256,256,majority,majority,normal,10.26,True,False
1788779429.5525148,client_A,WRITE_THEN_READ,257,257,majority,majority,normal,9.49,True,False
1788779429.5627127,client_A,WRITE_THEN_READ,258,258,majority,majority,normal,10.2,True,False
1788779429.5739326,client_A,WRITE_THEN_READ,259,259,majority,majority,normal,11.22,True,False
1788779429.5842748,client_A,WRITE_THEN_READ,260,260,majority,majority,normal,10.34,True,False
1788779429.5942268,client_A,WRITE_THEN_READ,261,261,majority,majority,normal,9.95,True,False
1788779429.605856,client_A,WRITE_THEN_READ,262,262,majority,majority,normal,11.63,True,False
1788779429.615912,client_A,WRITE_THEN_READ,263,263,majority,majority,normal,9.44,True,False
1788779429.6255534,client_A,WRITE_THEN_READ,264,264,majority,majority,normal,9.64,True,False
1788779429.6359677,client_A,WRITE_THEN_READ,265,265,majority,majority,normal,10.41,True,False
1788779429.6450732,client_A,WRITE_THEN_READ,266,266,majority,majority,normal,9.11,True,False
1788779429.6555784,client_A,WRITE_THEN_READ,267,267,majority,majority,normal,10.51,True,False
1788779429.664854,client_A,WRITE_THEN_READ,268,268,majority,majority,normal,9.28,True,False
1788779429.6755412,client_A,WRITE_THEN_READ,269,269,majority,majority,normal,10.69,True,False
1788779429.6857479,client_A,WRITE_THEN_READ,270,270,majority,majority,normal,10.21,True,False
1788779429.6954482,client_A,WRITE_THEN_READ,271,271,majority,majority,normal,9.7,True,False
1788779429.7054183,client_A,WRITE_THEN_READ,272,272,majority,majority,normal,9.97,True,False
1788779429.7171364,client_A,WRITE_THEN_READ,273,273,majority,majority,normal,11.72,True,False
1788779429.7272005,client_A,WRITE_THEN_READ,274,274,majority,majority,normal,10.06,True,False
1788779429.7364874,client_A,WRITE_THEN_READ,275,275,majority,majority,normal,9.29,True,False
1788779429.746052,client_A,WRITE_THEN_READ,276,276,majority,majority,normal,9.56,True,False
1788779429.7570522,client_A,WRITE_THEN_READ,277,277,majority,majority,normal,11.0,True,False
1788779429.7675235,client_A,WRITE_THEN_READ,278,278,majority,majority,normal,10.47,True,False
1788779429.7783372,client_A,WRITE_THEN_READ,279,279,majority,majority,normal,10.81,True,False
1788779429.7891226,client_A,WRITE_THEN_READ,280,280,majority,majority,normal,10.79,True,False
1788779429.8009436,client_A,WRITE_THEN_READ,281,281,majority,majority,normal,11.2,True,False
1788779429.8108687,client_A,WRITE_THEN_READ,282,282,majority,majority,normal,9.93,True,False
1788779429.8210726,client_A,WRITE_THEN_READ,283,283,majority,majority,normal,10.2,True,False
1788779429.831065,client_A,WRITE_THEN_READ,284,284,majority,majority,normal,9.99,True,False
1788779429.841116,client_A,WRITE_THEN_READ,285,285,majority,majority,normal,10.05,True,False
1788779429.8509622,client_A,WRITE_THEN_READ,286,286,majority,majority,normal,9.85,True,False
1788779429.8593955,client_A,WRITE_THEN_READ,287,287,majority,majority,normal,8.43,True,False
1788779429.8698833,client_A,WRITE_THEN_READ,288,288,majority,majority,normal,10.49,True,False
1788779429.8787067,client_A,WRITE_THEN_READ,289,289,majority,majority,normal,8.82,True,False
1788779429.8884718,client_A,WRITE_THEN_READ,290,290,majority,majority,normal,9.77,True,False
1788779429.8983583,client_A,WRITE_THEN_READ,291,291,majority,majority,normal,9.89,True,False
1788779429.9077508,client_A,WRITE_THEN_READ,292,292,majority,majority,normal,9.39,True,False
1788779429.9187002,client_A,WRITE_THEN_READ,293,293,majority,majority,normal,10.95,True,False
1788779429.9301393,client_A,WRITE_THEN_READ,294,294,majority,majority,normal,11.44,True,False
1788779429.9393723,client_A,WRITE_THEN_READ,295,295,majority,majority,normal,9.23,True,False
1788779429.9487298,client_A,WRITE_THEN_READ,296,296,majority,majority,normal,9.36,True,False
1788779429.958538,client_A,WRITE_THEN_READ,297,297,majority,majority,normal,9.81,True,False
1788779429.9673111,client_A,WRITE_THEN_READ,298,298,majority,majority,normal,8.77,True,False
1788779429.9767787,client_A,WRITE_THEN_READ,299,299,majority,majority,normal,9.47,True,False
1788779429.9859426,client_A,WRITE_THEN_READ,300,300,majority,majority,normal,9.16,True,False
1788779429.9965749,client_A,WRITE_THEN_READ,301,301,majority,majority,normal,10.63,True,False
1788779430.005984,client_A,WRITE_THEN_READ,302,302,majority,majority,normal,9.41,True,False
1788779430.015758,client_A,WRITE_THEN_READ,303,303,majority,majority,normal,9.77,True,False
