timestamp,iteration,client_id,operation,target,prerequisite_id,dependent_id,client_b_read_v1,v1_visible_on_observer,v2_visible_on_observer,read_concern,write_concern,causal_session,scenario,latency_ms,success,violation,error
1789476652.4947538,13,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:13,v2:13,True,True,True,majority,majority,True,normal,3.81,True,False,
1789476652.4981983,14,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:14,v2:14,True,True,True,majority,majority,True,normal,3.44,True,False,
1789476652.5017602,15,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:15,v2:15,True,True,True,majority,majority,True,normal,3.56,True,False,
1789476652.5063987,16,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:16,v2:16,True,True,True,majority,majority,True,normal,4.63,True,False,
1789476652.5098271,17,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:17,v2:17,True,True,True,majority,majority,True,normal,3.42,True,False,
1789476652.5131218,18,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:18,v2:18,True,True,True,majority,majority,True,normal,3.29,True,False,
1789476652.516878,19,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:19,v2:19,True,True,True,majority,majority,True,normal,3.75,True,False,
1789476652.5205176,20,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:20,v2:20,True,True,True,majority,majority,True,normal,3.64,True,False,
1789476652.5242033,21,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:21,v2:21,True,True,True,majority,majority,True,normal,3.68,True,False,
1789476652.5288253,22,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:22,v2:22,True,True,True,majority,majority,True,normal,4.62,True,False,
1789476652.5331404,23,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:23,v2:23,True,True,True,majority,majority,True,normal,4.31,True,False,
1789476652.5378094,24,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:24,v2:24,True,True,True,majority,majority,True,normal,4.66,True,False,
1789476652.54225,25,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:25,v2:25,True,True,True,majority,majority,True,normal,4.44,True,False,
1789476652.5465717,26,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:26,v2:26,True,True,True,majority,majority,True,normal,4.32,True,False,
1789476652.5505946,27,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:27,v2:27,True,True,True,majority,majority,True,normal,4.02,True,False,
1789476652.5547879,28,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:28,v2:28,True,True,True,majority,majority,True,normal,4.19,True,False,
1789476652.5590048,29,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:29,v2:29,True,True,True,majority,majority,True,normal,4.21,True,False,
1789476652.563269,30,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:30,v2:30,True,True,True,majority,majority,True,normal,4.26,True,False,
1789476652.5679715,31,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:31,v2:31,True,True,True,majority,majority,True,normal,4.7,True,False,
1789476652.572932,32,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:32,v2:32,True,True,True,majority,majority,True,normal,4.96,True,False,
1789476652.576936,33,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:33,v2:33,True,True,True,majority,majority,True,normal,4.0,True,False,
1789476652.5812514,34,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:34,v2:34,True,True,True,majority,majority,True,normal,4.31,True,False,
1789476652.585762,35,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:35,v2:35,True,True,True,majority,majority,True,normal,4.51,True,False,
1789476652.5902872,36,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:36,v2:36,True,True,True,majority,majority,True,normal,4.52,True,False,
1789476652.5946033,37,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:37,v2:37,True,True,True,majority,majority,True,normal,4.31,True,False,
1789476652.5987844,38,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:38,v2:38,True,True,True,majority,majority,True,normal,4.18,True,False,
1789476652.603276,39,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:39,v2:39,True,True,True,majority,majority,True,normal,4.49,True,False,
1789476652.6073132,40,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:40,v2:40,True,True,True,majority,majority,True,normal,4.03,True,False,
1789476652.6112099,41,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:41,v2:41,True,True,True,majority,majority,True,normal,3.89,True,False,
1789476652.6154046,42,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:42,v2:42,True,True,True,majority,majority,True,normal,4.19,True,False,
1789476652.6196961,43,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:43,v2:43,True,True,True,majority,majority,True,normal,4.29,True,False,
1789476652.623644,44,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:44,v2:44,True,True,True,majority,majority,True,normal,3.94,True,False,
1789476652.6275618,45,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:45,v2:45,True,True,True,majority,majority,True,normal,3.91,True,False,
1789476652.6316664,46,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:46,v2:46,True,True,True,majority,majority,True,normal,4.1,True,False,
1789476652.6361504,47,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:47,v2:47,True,True,True,majority,majority,True,normal,4.48,True,False,
1789476652.640433,48,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:48,v2:48,True,True,True,majority,majority,True,normal,4.28,True,False,
1789476652.6442676,49,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:49,v2:49,True,True,True,majority,majority,True,normal,3.83,True,False,
1789476652.6484632,50,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:50,v2:50,True,True,True,majority,majority,True,normal,4.19,True,False,
1789476652.6529539,51,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:51,v2:51,True,True,True,majority,majority,True,normal,4.49,True,False,
1789476652.6577914,52,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:52,v2:52,True,True,True,majority,majority,True,normal,4.83,True,False,
1789476652.6625705,53,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:53,v2:53,True,True,True,majority,majority,True,normal,4.77,True,False,
1789476652.667013,54,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:54,v2:54,True,True,True,majority,majority,True,normal,4.44,True,False,
1789476652.6713066,55,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:55,v2:55,True,True,True,majority,majority,True,normal,4.29,True,False,
1789476652.6754503,56,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:56,v2:56,True,True,True,majority,majority,True,normal,4.14,True,False,
1789476652.6802258,57,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:57,v2:57,True,True,True,majority,majority,True,normal,4.77,True,False,
1789476652.685251,58,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:58,v2:58,True,True,True,majority,majority,True,normal,5.02,True,False,
1789476652.6895885,59,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:59,v2:59,True,True,True,majority,majority,True,normal,4.33,True,False,
1789476652.6944754,60,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:60,v2:60,True,True,True,majority,majority,True,normal,4.88,True,False,
1789476652.6993027,61,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:61,v2:61,True,True,True,majority,majority,True,normal,4.82,True,False,
1789476652.7034023,62,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:62,v2:62,True,True,True,majority,majority,True,normal,4.1,True,False,
1789476652.7076542,63,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:63,v2:63,True,True,True,majority,majority,True,normal,4.25,True,False,
1789476652.7121882,64,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:64,v2:64,True,True,True,majority,majority,True,normal,4.53,True,False,
1789476652.7160947,65,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:65,v2:65,True,True,True,majority,majority,True,normal,3.9,True,False,
1789476652.7204785,66,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:66,v2:66,True,True,True,majority,majority,True,normal,4.38,True,False,
1789476652.725598,67,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:67,v2:67,True,True,True,majority,majority,True,normal,5.12,True,False,
1789476652.7304356,68,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:68,v2:68,True,True,True,majority,majority,True,normal,4.83,True,False,
1789476652.7347877,69,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:69,v2:69,True,True,True,majority,majority,True,normal,4.35,True,False,
1789476652.739631,70,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:70,v2:70,True,True,True,majority,majority,True,normal,4.84,True,False,
1789476652.7437217,71,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:71,v2:71,True,True,True,majority,majority,True,normal,4.09,True,False,
1789476652.747984,72,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:72,v2:72,True,True,True,majority,majority,True,normal,4.26,True,False,
1789476652.752019,73,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:73,v2:73,True,True,True,majority,majority,True,normal,4.03,True,False,
1789476652.7557127,74,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:74,v2:74,True,True,True,majority,majority,True,normal,3.69,True,False,
1789476652.7608676,75,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:75,v2:75,True,True,True,majority,majority,True,normal,5.15,True,False,
1789476652.765419,76,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:76,v2:76,True,True,True,majority,majority,True,normal,4.55,True,False,
1789476652.7705886,77,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:77,v2:77,True,True,True,majority,majority,True,normal,5.17,True,False,
1789476652.7749891,78,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:78,v2:78,True,True,True,majority,majority,True,normal,4.4,True,False,
1789476652.78024,79,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:79,v2:79,True,True,True,majority,majority,True,normal,5.25,True,False,
1789476652.785227,80,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:80,v2:80,True,True,True,majority,majority,True,normal,4.98,True,False,
1789476652.7892225,81,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:81,v2:81,True,True,True,majority,majority,True,normal,3.99,True,False,
1789476652.793216,82,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:82,v2:82,True,True,True,majority,majority,True,normal,3.99,True,False,
1789476652.7988253,83,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:83,v2:83,True,True,True,majority,majority,True,normal,5.61,True,False,
1789476652.8032596,84,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:84,v2:84,True,True,True,majority,majority,True,normal,4.43,True,False,
1789476652.807269,85,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:85,v2:85,True,True,True,majority,majority,True,normal,4.0,True,False,
1789476652.8112876,86,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:86,v2:86,True,True,True,majority,majority,True,normal,4.01,True,False,
1789476652.8156843,87,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:87,v2:87,True,True,True,majority,majority,True,normal,4.39,True,False,
1789476652.8201551,88,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:88,v2:88,True,True,True,majority,majority,True,normal,4.47,True,False,
1789476652.8242767,89,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:89,v2:89,True,True,True,majority,majority,True,normal,4.12,True,False,
1789476652.829037,90,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:90,v2:90,True,True,True,majority,majority,True,normal,4.76,True,False,
1789476652.8334353,91,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:91,v2:91,True,True,True,majority,majority,True,normal,4.39,True,False,
1789476652.837448,92,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:92,v2:92,True,True,True,majority,majority,True,normal,4.01,True,False,
1789476652.841357,93,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:93,v2:93,True,True,True,majority,majority,True,normal,3.9,True,False,
1789476652.8449802,94,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:94,v2:94,True,True,True,majority,majority,True,normal,3.62,True,False,
1789476652.849117,95,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:95,v2:95,True,True,True,majority,majority,True,normal,4.13,True,False,
1789476652.853027,96,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:96,v2:96,True,True,True,majority,majority,True,normal,3.91,True,False,
1789476652.8574579,97,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:97,v2:97,True,True,True,majority,majority,True,normal,4.43,True,False,
1789476652.861242,98,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:98,v2:98,True,True,True,majority,majority,True,normal,3.78,True,False,
1789476652.866227,99,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:99,v2:99,True,True,True,majority,majority,True,normal,4.94,True,False,
1789476652.870499,100,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:100,v2:100,True,True,True,majority,majority,True,normal,4.27,True,False,
1789476652.8739996,101,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:101,v2:101,True,True,True,majority,majority,True,normal,3.5,True,False,
1789476652.8785336,102,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:102,v2:102,True,True,True,majority,majority,True,normal,4.53,True,False,
1789476652.8834627,103,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:103,v2:103,True,True,True,majority,majority,True,normal,4.92,True,False,
1789476652.8887658,104,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:104,v2:104,True,True,True,majority,majority,True,normal,5.3,True,False,
1789476652.8932652,105,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:105,v2:105,True,True,True,majority,majority,True,normal,4.5,True,False,
1789476652.8980386,106,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:106,v2:106,True,True,True,majority,majority,True,normal,4.77,True,False,
1789476652.9029708,107,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:107,v2:107,True,True,True,majority,majority,True,normal,4.93,True,False,
1789476652.9074645,108,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:108,v2:108,True,True,True,majority,majority,True,normal,4.49,True,False,
1789476652.9118571,109,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:109,v2:109,True,True,True,majority,majority,True,normal,4.39,True,False,
1789476652.9166162,110,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:110,v2:110,True,True,True,majority,majority,True,normal,4.75,True,False,
1789476652.9211512,111,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:111,v2:111,True,True,True,majority,majority,True,normal,4.53,True,False,
1789476652.926492,112,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:112,v2:112,True,True,True,majority,majority,True,normal,5.34,True,False,
1789476652.9308991,113,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:113,v2:113,True,True,True,majority,majority,True,normal,4.4,True,False,
1789476652.9348958,114,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:114,v2:114,True,True,True,majority,majority,True,normal,3.99,True,False,
1789476652.9394567,115,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:115,v2:115,True,True,True,majority,majority,True,normal,4.56,True,False,
1789476652.943516,116,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:116,v2:116,True,True,True,majority,majority,True,normal,4.05,True,False,
1789476652.9473333,117,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:117,v2:117,True,True,True,majority,majority,True,normal,3.81,True,False,
1789476652.951413,118,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:118,v2:118,True,True,True,majority,majority,True,normal,4.07,True,False,
1789476652.955722,119,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:119,v2:119,True,True,True,majority,majority,True,normal,4.3,True,False,
1789476652.960108,120,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:120,v2:120,True,True,True,majority,majority,True,normal,4.38,True,False,
1789476652.9638436,121,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:121,v2:121,True,True,True,majority,majority,True,normal,3.73,True,False,
1789476652.9679327,122,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:122,v2:122,True,True,True,majority,majority,True,normal,4.08,True,False,
1789476652.9726243,123,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:123,v2:123,True,True,True,majority,majority,True,normal,4.69,True,False,
1789476652.9767566,124,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:124,v2:124,True,True,True,majority,majority,True,normal,4.13,True,False,
1789476652.9813168,125,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:125,v2:125,True,True,True,majority,majority,True,normal,4.56,True,False,
1789476652.9853544,126,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:126,v2:126,True,True,True,majority,majority,True,normal,4.03,True,False,
1789476652.989868,127,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:127,v2:127,True,True,True,majority,majority,True,normal,4.51,True,False,
1789476652.9942706,128,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:128,v2:128,True,True,True,majority,majority,True,normal,4.4,True,False,
1789476652.998781,129,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:129,v2:129,True,True,True,majority,majority,True,normal,4.51,True,False,
1789476653.0078313,130,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:130,v2:130,True,True,True,majority,majority,True,normal,9.05,True,False,
1789476653.012333,131,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:131,v2:131,True,True,True,majority,majority,True,normal,4.5,True,False,
1789476653.0164857,132,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:132,v2:132,True,True,True,majority,majority,True,normal,4.15,True,False,
1789476653.0210142,133,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:133,v2:133,True,True,True,majority,majority,True,normal,4.52,True,False,
1789476653.0257401,134,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:134,v2:134,True,True,True,majority,majority,True,normal,4.72,True,False,
1789476653.0303068,135,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:135,v2:135,True,True,True,majority,majority,True,normal,4.56,True,False,
1789476653.0342848,136,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:136,v2:136,True,True,True,majority,majority,True,normal,3.97,True,False,
1789476653.0379846,137,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:137,v2:137,True,True,True,majority,majority,True,normal,3.69,True,False,
1789476653.0421844,138,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:138,v2:138,True,True,True,majority,majority,True,normal,4.19,True,False,
1789476653.0465488,139,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:139,v2:139,True,True,True,majority,majority,True,normal,4.36,True,False,
1789476653.0504222,140,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:140,v2:140,True,True,True,majority,majority,True,normal,3.87,True,False,
1789476653.054302,141,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:141,v2:141,True,True,True,majority,majority,True,normal,3.87,True,False,
1789476653.0591526,142,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:142,v2:142,True,True,True,majority,majority,True,normal,4.85,True,False,
1789476653.0637693,143,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:143,v2:143,True,True,True,majority,majority,True,normal,4.61,True,False,
1789476653.0686102,144,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:144,v2:144,True,True,True,majority,majority,True,normal,4.84,True,False,
1789476653.0725787,145,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:145,v2:145,True,True,True,majority,majority,True,normal,3.96,True,False,
1789476653.0769775,146,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:146,v2:146,True,True,True,majority,majority,True,normal,4.39,True,False,
1789476653.0822072,147,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:147,v2:147,True,True,True,majority,majority,True,normal,5.23,True,False,
1789476653.0868058,148,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:148,v2:148,True,True,True,majority,majority,True,normal,4.59,True,False,
1789476653.0913532,149,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:149,v2:149,True,True,True,majority,majority,True,normal,4.54,True,False,
1789476653.0962439,150,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:150,v2:150,True,True,True,majority,majority,True,normal,4.89,True,False,
1789476653.1003172,151,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:151,v2:151,True,True,True,majority,majority,True,normal,4.07,True,False,
1789476653.1047885,152,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:152,v2:152,True,True,True,majority,majority,True,normal,4.46,True,False,
1789476653.1092596,153,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:153,v2:153,True,True,True,majority,majority,True,normal,4.47,True,False,
1789476653.113641,154,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:154,v2:154,True,True,True,majority,majority,True,normal,4.38,True,False,
1789476653.1182299,155,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:155,v2:155,True,True,True,majority,majority,True,normal,4.58,True,False,
1789476653.1232584,156,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:156,v2:156,True,True,True,majority,majority,True,normal,5.02,True,False,
1789476653.1281157,157,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:157,v2:157,True,True,True,majority,majority,True,normal,4.85,True,False,
1789476653.1326873,158,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:158,v2:158,True,True,True,majority,majority,True,normal,4.57,True,False,
1789476653.137698,159,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:159,v2:159,True,True,True,majority,majority,True,normal,5.01,True,False,
1789476653.143205,160,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:160,v2:160,True,True,True,majority,majority,True,normal,5.5,True,False,
1789476653.1483924,161,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:161,v2:161,True,True,True,majority,majority,True,normal,5.18,True,False,
1789476653.1525593,162,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:162,v2:162,True,True,True,majority,majority,True,normal,4.16,True,False,
1789476653.157288,163,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:163,v2:163,True,True,True,majority,majority,True,normal,4.72,True,False,
1789476653.1616764,164,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:164,v2:164,True,True,True,majority,majority,True,normal,4.38,True,False,
1789476653.1657076,165,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:165,v2:165,True,True,True,majority,majority,True,normal,4.03,True,False,
1789476653.170089,166,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:166,v2:166,True,True,True,majority,majority,True,normal,4.38,True,False,
