timestamp,client_id,operation,phase,requested_version,observed_version,read_concern,write_concern,causal_session,scenario,latency_ms,success,violation,error
1789718979.778476,client_A,WRITE_THEN_READ,normal_codexrun,115,115,majority,majority,True,normal_codexrun,16.88,True,False,
1789718979.789574,client_A,WRITE_THEN_READ,normal_codexrun,116,116,majority,majority,True,normal_codexrun,11.09,True,False,
1789718979.805661,client_A,WRITE_THEN_READ,normal_codexrun,117,117,majority,majority,True,normal_codexrun,16.08,True,False,
1789718979.814938,client_A,WRITE_THEN_READ,normal_codexrun,118,118,majority,majority,True,normal_codexrun,9.27,True,False,
1789718979.825519,client_A,WRITE_THEN_READ,normal_codexrun,119,119,majority,majority,True,normal_codexrun,10.57,True,False,
1789718979.838443,client_A,WRITE_THEN_READ,normal_codexrun,120,120,majority,majority,True,normal_codexrun,12.92,True,False,
1789718979.849813,client_A,WRITE_THEN_READ,normal_codexrun,121,121,majority,majority,True,normal_codexrun,11.37,True,False,
1789718979.860468,client_A,WRITE_THEN_READ,normal_codexrun,122,122,majority,majority,True,normal_codexrun,10.65,True,False,
1789718979.8753831,client_A,WRITE_THEN_READ,normal_codexrun,123,123,majority,majority,True,normal_codexrun,14.91,True,False,
1789718979.885509,client_A,WRITE_THEN_READ,normal_codexrun,124,124,majority,majority,True,normal_codexrun,10.12,True,False,
1789718979.9014559,client_A,WRITE_THEN_READ,normal_codexrun,125,125,majority,majority,True,normal_codexrun,15.94,True,False,
1789718979.911553,client_A,WRITE_THEN_READ,normal_codexrun,126,126,majority,majority,True,normal_codexrun,10.09,True,False,
1789718979.923871,client_A,WRITE_THEN_READ,normal_codexrun,127,127,majority,majority,True,normal_codexrun,12.31,True,False,
1789718979.935584,client_A,WRITE_THEN_READ,normal_codexrun,128,128,majority,majority,True,normal_codexrun,11.71,True,False,
1789718979.948693,client_A,WRITE_THEN_READ,normal_codexrun,129,129,majority,majority,True,normal_codexrun,13.1,True,False,
1789718979.956085,client_A,WRITE_THEN_READ,normal_codexrun,130,130,majority,majority,True,normal_codexrun,7.38,True,False,
1789718979.964409,client_A,WRITE_THEN_READ,normal_codexrun,131,131,majority,majority,True,normal_codexrun,8.32,True,False,
1789718979.9823842,client_A,WRITE_THEN_READ,normal_codexrun,132,132,majority,majority,True,normal_codexrun,17.97,True,False,
1789718979.995748,client_A,WRITE_THEN_READ,normal_codexrun,133,133,majority,majority,True,normal_codexrun,13.36,True,False,
1789718980.008555,client_A,WRITE_THEN_READ,normal_codexrun,134,134,majority,majority,True,normal_codexrun,12.8,True,False,
1789718980.025592,client_A,WRITE_THEN_READ,normal_codexrun,135,135,majority,majority,True,normal_codexrun,17.03,True,False,
1789718980.039093,client_A,WRITE_THEN_READ,normal_codexrun,136,136,majority,majority,True,normal_codexrun,13.49,True,False,
1789718980.052592,client_A,WRITE_THEN_READ,normal_codexrun,137,137,majority,majority,True,normal_codexrun,13.48,True,False,
1789718980.065115,client_A,WRITE_THEN_READ,normal_codexrun,138,138,majority,majority,True,normal_codexrun,12.52,True,False,
1789718980.0776188,client_A,WRITE_THEN_READ,normal_codexrun,139,139,majority,majority,True,normal_codexrun,12.49,True,False,
1789718980.091172,client_A,WRITE_THEN_READ,normal_codexrun,140,140,majority,majority,True,normal_codexrun,13.55,True,False,
1789718980.1025972,client_A,WRITE_THEN_READ,normal_codexrun,141,141,majority,majority,True,normal_codexrun,11.42,True,False,
1789718980.113473,client_A,WRITE_THEN_READ,normal_codexrun,142,142,majority,majority,True,normal_codexrun,10.87,True,False,
1789718980.125959,client_A,WRITE_THEN_READ,normal_codexrun,143,143,majority,majority,True,normal_codexrun,12.48,True,False,
1789718980.140459,client_A,WRITE_THEN_READ,normal_codexrun,144,144,majority,majority,True,normal_codexrun,14.49,True,False,
1789718980.156439,client_A,WRITE_THEN_READ,normal_codexrun,145,145,majority,majority,True,normal_codexrun,15.97,True,False,
1789718980.167261,client_A,WRITE_THEN_READ,normal_codexrun,146,146,majority,majority,True,normal_codexrun,10.82,True,False,
1789718980.174963,client_A,WRITE_THEN_READ,normal_codexrun,147,147,majority,majority,True,normal_codexrun,7.69,True,False,
1789718980.1824682,client_A,WRITE_THEN_READ,normal_codexrun,148,148,majority,majority,True,normal_codexrun,7.5,True,False,
1789718980.19431,client_A,WRITE_THEN_READ,normal_codexrun,149,149,majority,majority,True,normal_codexrun,11.84,True,False,
1789718980.2121909,client_A,WRITE_THEN_READ,normal_codexrun,150,150,majority,majority,True,normal_codexrun,17.87,True,False,
1789718980.223445,client_A,WRITE_THEN_READ,normal_codexrun,151,151,majority,majority,True,normal_codexrun,11.25,True,False,
1789718980.235357,client_A,WRITE_THEN_READ,normal_codexrun,152,152,majority,majority,True,normal_codexrun,11.9,True,False,
1789718980.245551,client_A,WRITE_THEN_READ,normal_codexrun,153,153,majority,majority,True,normal_codexrun,10.19,True,False,
1789718980.261222,client_A,WRITE_THEN_READ,normal_codexrun,154,154,majority,majority,True,normal_codexrun,15.66,True,False,
1789718980.271466,client_A,WRITE_THEN_READ,normal_codexrun,155,155,majority,majority,True,normal_codexrun,10.24,True,False,
1789718980.2843971,client_A,WRITE_THEN_READ,normal_codexrun,156,156,majority,majority,True,normal_codexrun,12.92,True,False,
1789718980.3003662,client_A,WRITE_THEN_READ,normal_codexrun,157,157,majority,majority,True,normal_codexrun,15.96,True,False,
1789718980.310998,client_A,WRITE_THEN_READ,normal_codexrun,158,158,majority,majority,True,normal_codexrun,10.63,True,False,
1789718980.318773,client_A,WRITE_THEN_READ,normal_codexrun,159,159,majority,majority,True,normal_codexrun,7.76,True,False,
1789718980.3263092,client_A,WRITE_THEN_READ,normal_codexrun,160,160,majority,majority,True,normal_codexrun,7.53,True,False,
1789718980.338659,client_A,WRITE_THEN_READ,normal_codexrun,161,161,majority,majority,True,normal_codexrun,12.34,True,False,
1789718980.3503559,client_A,WRITE_THEN_READ,normal_codexrun,162,162,majority,majority,True,normal_codexrun,11.69,True,False,
1789718980.3603709,client_A,WRITE_THEN_READ,normal_codexrun,163,163,majority,majority,True,normal_codexrun,10.01,True,False,
1789718980.370296,client_A,WRITE_THEN_READ,normal_codexrun,164,164,majority,majority,True,normal_codexrun,9.92,True,False,
1789718980.3841522,client_A,WRITE_THEN_READ,normal_codexrun,165,165,majority,majority,True,normal_codexrun,13.85,True,False,
1789718980.393147,client_A,WRITE_THEN_READ,normal_codexrun,166,166,majority,majority,True,normal_codexrun,8.99,True,False,
1789718980.403418,client_A,WRITE_THEN_READ,normal_codexrun,167,167,majority,majority,True,normal_codexrun,10.27,True,False,
1789718980.419243,client_A,WRITE_THEN_READ,normal_codexrun,168,168,majority,majority,True,normal_codexrun,15.82,True,False,
1789718980.434883,client_A,WRITE_THEN_READ,normal_codexrun,169,169,majority,majority,True,normal_codexrun,15.64,True,False,
1789718980.445346,client_A,WRITE_THEN_READ,normal_codexrun,170,170,majority,majority,True,normal_codexrun,10.45,True,False,
1789718980.45824,client_A,WRITE_THEN_READ,normal_codexrun,171,171,majority,majority,True,normal_codexrun,12.89,True,False,
1789718980.468143,client_A,WRITE_THEN_READ,normal_codexrun,172,172,majority,majority,True,normal_codexrun,9.9,True,False,
1789718980.478344,client_A,WRITE_THEN_READ,normal_codexrun,173,173,majority,majority,True,normal_codexrun,10.2,True,False,
1789718980.491452,client_A,WRITE_THEN_READ,normal_codexrun,174,174,majority,majority,True,normal_codexrun,13.1,True,False,
1789718980.503618,client_A,WRITE_THEN_READ,normal_codexrun,175,175,majority,majority,True,normal_codexrun,12.16,True,False,
1789718980.516279,client_A,WRITE_THEN_READ,normal_codexrun,176,176,majority,majority,True,normal_codexrun,12.65,True,False,
1789718980.526111,client_A,WRITE_THEN_READ,normal_codexrun,177,177,majority,majority,True,normal_codexrun,9.83,True,False,
1789718980.5363111,client_A,WRITE_THEN_READ,normal_codexrun,178,178,majority,majority,True,normal_codexrun,10.2,True,False,
1789718980.549386,client_A,WRITE_THEN_READ,normal_codexrun,179,179,majority,majority,True,normal_codexrun,13.07,True,False,
1789718980.5621078,client_A,WRITE_THEN_READ,normal_codexrun,180,180,majority,majority,True,normal_codexrun,12.71,True,False,
1789718980.569643,client_A,WRITE_THEN_READ,normal_codexrun,181,181,majority,majority,True,normal_codexrun,7.52,True,False,
1789718980.587106,client_A,WRITE_THEN_READ,normal_codexrun,182,182,majority,majority,True,normal_codexrun,17.46,True,False,
1789718980.598368,client_A,WRITE_THEN_READ,normal_codexrun,183,183,majority,majority,True,normal_codexrun,11.25,True,False,
1789718980.608387,client_A,WRITE_THEN_READ,normal_codexrun,184,184,majority,majority,True,normal_codexrun,10.01,True,False,
1789718980.624372,client_A,WRITE_THEN_READ,normal_codexrun,185,185,majority,majority,True,normal_codexrun,15.98,True,False,
1789718980.634372,client_A,WRITE_THEN_READ,normal_codexrun,186,186,majority,majority,True,normal_codexrun,9.99,True,False,
1789718980.650243,client_A,WRITE_THEN_READ,normal_codexrun,187,187,majority,majority,True,normal_codexrun,15.86,True,False,
1789718980.65902,client_A,WRITE_THEN_READ,normal_codexrun,188,188,majority,majority,True,normal_codexrun,8.77,True,False,
1789718980.6683898,client_A,WRITE_THEN_READ,normal_codexrun,189,189,majority,majority,True,normal_codexrun,9.37,True,False,
1789718980.680355,client_A,WRITE_THEN_READ,normal_codexrun,190,190,majority,majority,True,normal_codexrun,11.96,True,False,
1789718980.696531,client_A,WRITE_THEN_READ,normal_codexrun,191,191,majority,majority,True,normal_codexrun,16.17,True,False,
1789718980.706191,client_A,WRITE_THEN_READ,normal_codexrun,192,192,majority,majority,True,normal_codexrun,9.65,True,False,
1789718980.720114,client_A,WRITE_THEN_READ,normal_codexrun,193,193,majority,majority,True,normal_codexrun,13.91,True,False,
1789718980.731263,client_A,WRITE_THEN_READ,normal_codexrun,194,194,majority,majority,True,normal_codexrun,11.14,True,False,
1789718980.7421818,client_A,WRITE_THEN_READ,normal_codexrun,195,195,majority,majority,True,normal_codexrun,10.91,True,False,
1789718980.752157,client_A,WRITE_THEN_READ,normal_codexrun,196,196,majority,majority,True,normal_codexrun,9.97,True,False,
1789718980.76299,client_A,WRITE_THEN_READ,normal_codexrun,197,197,majority,majority,True,normal_codexrun,10.83,True,False,
1789718980.7703831,client_A,WRITE_THEN_READ,normal_codexrun,198,198,majority,majority,True,normal_codexrun,7.38,True,False,
1789718980.78221,client_A,WRITE_THEN_READ,normal_codexrun,199,199,majority,majority,True,normal_codexrun,11.82,True,False,
1789718980.796138,client_A,WRITE_THEN_READ,normal_codexrun,200,200,majority,majority,True,normal_codexrun,13.92,True,False,
1789718980.805185,client_A,WRITE_THEN_READ,normal_codexrun,201,201,majority,majority,True,normal_codexrun,9.04,True,False,
1789718980.816221,client_A,WRITE_THEN_READ,normal_codexrun,202,202,majority,majority,True,normal_codexrun,11.03,True,False,
1789718980.8285272,client_A,WRITE_THEN_READ,normal_codexrun,203,203,majority,majority,True,normal_codexrun,12.3,True,False,
1789718980.83602,client_A,WRITE_THEN_READ,normal_codexrun,204,204,majority,majority,True,normal_codexrun,7.49,True,False,
1789718980.8432472,client_A,WRITE_THEN_READ,normal_codexrun,205,205,majority,majority,True,normal_codexrun,7.22,True,False,
1789718980.8532119,client_A,WRITE_THEN_READ,normal_codexrun,206,206,majority,majority,True,normal_codexrun,9.96,True,False,
1789718980.867192,client_A,WRITE_THEN_READ,normal_codexrun,207,207,majority,majority,True,normal_codexrun,13.97,True,False,
1789718980.878409,client_A,WRITE_THEN_READ,normal_codexrun,208,208,majority,majority,True,normal_codexrun,11.21,True,False,
1789718980.888308,client_A,WRITE_THEN_READ,normal_codexrun,209,209,majority,majority,True,normal_codexrun,9.89,True,False,
1789718980.89813,client_A,WRITE_THEN_READ,normal_codexrun,210,210,majority,majority,True,normal_codexrun,9.81,True,False,
1789718980.90817,client_A,WRITE_THEN_READ,normal_codexrun,211,211,majority,majority,True,normal_codexrun,10.04,True,False,
1789718980.918185,client_A,WRITE_THEN_READ,normal_codexrun,212,212,majority,majority,True,normal_codexrun,10.01,True,False,
1789718980.928022,client_A,WRITE_THEN_READ,normal_codexrun,213,213,majority,majority,True,normal_codexrun,9.83,True,False,
1789718980.9461162,client_A,WRITE_THEN_READ,normal_codexrun,214,214,majority,majority,True,normal_codexrun,18.09,True,False,
1789718980.955186,client_A,WRITE_THEN_READ,normal_codexrun,215,215,majority,majority,True,normal_codexrun,9.06,True,False,
1789718980.965046,client_A,WRITE_THEN_READ,normal_codexrun,216,216,majority,majority,True,normal_codexrun,9.86,True,False,
1789718980.9751098,client_A,WRITE_THEN_READ,normal_codexrun,217,217,majority,majority,True,normal_codexrun,10.06,True,False,
1789718980.985457,client_A,WRITE_THEN_READ,normal_codexrun,218,218,majority,majority,True,normal_codexrun,10.34,True,False,
1789718980.997338,client_A,WRITE_THEN_READ,normal_codexrun,219,219,majority,majority,True,normal_codexrun,11.87,True,False,
1789718981.014268,client_A,WRITE_THEN_READ,normal_codexrun,220,220,majority,majority,True,normal_codexrun,16.92,True,False,
1789718981.025037,client_A,WRITE_THEN_READ,normal_codexrun,221,221,majority,majority,True,normal_codexrun,10.76,True,False,
1789718981.035145,client_A,WRITE_THEN_READ,normal_codexrun,222,222,majority,majority,True,normal_codexrun,10.1,True,False,
1789718981.049184,client_A,WRITE_THEN_READ,normal_codexrun,223,223,majority,majority,True,normal_codexrun,14.03,True,False,
1789718981.058147,client_A,WRITE_THEN_READ,normal_codexrun,224,224,majority,majority,True,normal_codexrun,8.96,True,False,
1789718981.0670562,client_A,WRITE_THEN_READ,normal_codexrun,225,225,majority,majority,True,normal_codexrun,8.9,True,False,
1789718981.0771132,client_A,WRITE_THEN_READ,normal_codexrun,226,226,majority,majority,True,normal_codexrun,10.05,True,False,
