timestamp,client_id,operation,target,first_seq,second_seq,max_visible_seq,missing_before_max,missing_count,read_concern,write_concern,causal_session,scenario,latency_ms,success,violation,error
1789719078.104907,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,63,64,64,,0,majority,majority,True,normal_codexrun,19.05,True,False,
1789719078.128725,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,65,66,66,,0,majority,majority,True,normal_codexrun,23.8,True,False,
1789719078.155194,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,67,68,68,,0,majority,majority,True,normal_codexrun,26.46,True,False,
1789719078.179213,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,69,70,70,,0,majority,majority,True,normal_codexrun,24.01,True,False,
1789719078.203802,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,71,72,72,,0,majority,majority,True,normal_codexrun,24.57,True,False,
1789719078.225857,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,73,74,74,,0,majority,majority,True,normal_codexrun,22.04,True,False,
1789719078.2485409,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,75,76,76,,0,majority,majority,True,normal_codexrun,22.67,True,False,
1789719078.2686322,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,77,78,78,,0,majority,majority,True,normal_codexrun,20.07,True,False,
1789719078.290635,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,79,80,80,,0,majority,majority,True,normal_codexrun,21.99,True,False,
1789719078.31659,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,81,82,82,,0,majority,majority,True,normal_codexrun,25.95,True,False,
1789719078.336391,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,83,84,84,,0,majority,majority,True,normal_codexrun,19.79,True,False,
1789719078.3640199,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,85,86,86,,0,majority,majority,True,normal_codexrun,27.62,True,False,
1789719078.3884768,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,87,88,88,,0,majority,majority,True,normal_codexrun,24.45,True,False,
1789719078.410132,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,89,90,90,,0,majority,majority,True,normal_codexrun,21.64,True,False,
1789719078.435241,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,91,92,92,,0,majority,majority,True,normal_codexrun,25.1,True,False,
1789719078.45837,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,93,94,94,,0,majority,majority,True,normal_codexrun,23.12,True,False,
1789719078.481174,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,95,96,96,,0,majority,majority,True,normal_codexrun,22.8,True,False,
1789719078.5057359,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,97,98,98,,0,majority,majority,True,normal_codexrun,24.55,True,False,
1789719078.525323,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,99,100,100,,0,majority,majority,True,normal_codexrun,19.58,True,False,
1789719078.5495129,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,101,102,102,,0,majority,majority,True,normal_codexrun,24.18,True,False,
1789719078.573339,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,103,104,104,,0,majority,majority,True,normal_codexrun,23.82,True,False,
1789719078.5923488,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,105,106,106,,0,majority,majority,True,normal_codexrun,19.0,True,False,
1789719078.6162822,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,107,108,108,,0,majority,majority,True,normal_codexrun,23.92,True,False,
1789719078.6382248,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,109,110,110,,0,majority,majority,True,normal_codexrun,21.93,True,False,
1789719078.65743,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,111,112,112,,0,majority,majority,True,normal_codexrun,19.2,True,False,
1789719078.68132,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,113,114,114,,0,majority,majority,True,normal_codexrun,23.88,True,False,
1789719078.701416,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,115,116,116,,0,majority,majority,True,normal_codexrun,20.09,True,False,
1789719078.726367,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,117,118,118,,0,majority,majority,True,normal_codexrun,24.95,True,False,
1789719078.7493389,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,119,120,120,,0,majority,majority,True,normal_codexrun,22.97,True,False,
1789719078.7721548,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,121,122,122,,0,majority,majority,True,normal_codexrun,22.81,True,False,
1789719078.7954261,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,123,124,124,,0,majority,majority,True,normal_codexrun,23.26,True,False,
1789719078.820349,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,125,126,126,,0,majority,majority,True,normal_codexrun,24.91,True,False,
1789719078.840495,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,127,128,128,,0,majority,majority,True,normal_codexrun,20.14,True,False,
1789719078.857395,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,129,130,130,,0,majority,majority,True,normal_codexrun,16.89,True,False,
1789719078.880337,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,131,132,132,,0,majority,majority,True,normal_codexrun,22.93,True,False,
1789719078.901369,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,133,134,134,,0,majority,majority,True,normal_codexrun,21.02,True,False,
1789719078.92254,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,135,136,136,,0,majority,majority,True,normal_codexrun,21.16,True,False,
1789719078.949742,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,137,138,138,,0,majority,majority,True,normal_codexrun,27.19,True,False,
1789719078.9737349,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,139,140,140,,0,majority,majority,True,normal_codexrun,23.98,True,False,
1789719078.995306,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,141,142,142,,0,majority,majority,True,normal_codexrun,21.56,True,False,
1789719079.018239,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,143,144,144,,0,majority,majority,True,normal_codexrun,22.93,True,False,
1789719079.0404742,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,145,146,146,,0,majority,majority,True,normal_codexrun,22.23,True,False,
1789719079.067847,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,147,148,148,,0,majority,majority,True,normal_codexrun,27.37,True,False,
1789719079.0935628,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,149,150,150,,0,majority,majority,True,normal_codexrun,25.71,True,False,
1789719079.115147,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,151,152,152,,0,majority,majority,True,normal_codexrun,21.57,True,False,
1789719079.142345,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,153,154,154,,0,majority,majority,True,normal_codexrun,27.18,True,False,
1789719079.168223,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,155,156,156,,0,majority,majority,True,normal_codexrun,25.86,True,False,
1789719079.1929338,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,157,158,158,,0,majority,majority,True,normal_codexrun,24.7,True,False,
1789719079.2106812,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,159,160,160,,0,majority,majority,True,normal_codexrun,17.74,True,False,
1789719079.2411,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,161,162,162,,0,majority,majority,True,normal_codexrun,30.41,True,False,
1789719079.270359,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,163,164,164,,0,majority,majority,True,normal_codexrun,29.24,True,False,
1789719079.291326,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,165,166,166,,0,majority,majority,True,normal_codexrun,20.95,True,False,
1789719079.314375,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,167,168,168,,0,majority,majority,True,normal_codexrun,23.04,True,False,
1789719079.336881,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,169,170,170,,0,majority,majority,True,normal_codexrun,22.49,True,False,
1789719079.364716,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,171,172,172,,0,majority,majority,True,normal_codexrun,27.82,True,False,
1789719079.387124,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,173,174,174,,0,majority,majority,True,normal_codexrun,22.39,True,False,
1789719079.41072,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,175,176,176,,0,majority,majority,True,normal_codexrun,23.58,True,False,
1789719079.429143,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,177,178,178,,0,majority,majority,True,normal_codexrun,18.41,True,False,
1789719079.4513102,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,179,180,180,,0,majority,majority,True,normal_codexrun,22.15,True,False,
1789719079.4749188,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,181,182,182,,0,majority,majority,True,normal_codexrun,23.6,True,False,
1789719079.4926982,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,183,184,184,,0,majority,majority,True,normal_codexrun,17.77,True,False,
1789719079.516781,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,185,186,186,,0,majority,majority,True,normal_codexrun,24.07,True,False,
1789719079.5390332,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,187,188,188,,0,majority,majority,True,normal_codexrun,22.24,True,False,
1789719079.5628202,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,189,190,190,,0,majority,majority,True,normal_codexrun,23.78,True,False,
1789719079.5869281,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,191,192,192,,0,majority,majority,True,normal_codexrun,24.09,True,False,
1789719079.6122408,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,193,194,194,,0,majority,majority,True,normal_codexrun,25.3,True,False,
1789719079.63007,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,195,196,196,,0,majority,majority,True,normal_codexrun,17.82,True,False,
1789719079.652885,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,197,198,198,,0,majority,majority,True,normal_codexrun,22.8,True,False,
1789719079.676395,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,199,200,200,,0,majority,majority,True,normal_codexrun,23.49,True,False,
1789719079.701362,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,201,202,202,,0,majority,majority,True,normal_codexrun,24.95,True,False,
1789719079.7269278,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,203,204,204,,0,majority,majority,True,normal_codexrun,25.55,True,False,
1789719079.7484171,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,205,206,206,,0,majority,majority,True,normal_codexrun,21.48,True,False,
1789719079.767257,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,207,208,208,,0,majority,majority,True,normal_codexrun,18.83,True,False,
1789719079.785202,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,209,210,210,,0,majority,majority,True,normal_codexrun,17.93,True,False,
1789719079.803158,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,211,212,212,,0,majority,majority,True,normal_codexrun,17.94,True,False,
1789719079.825253,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,213,214,214,,0,majority,majority,True,normal_codexrun,22.08,True,False,
1789719079.846122,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,215,216,216,,0,majority,majority,True,normal_codexrun,20.85,True,False,
1789719079.8712971,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,217,218,218,,0,majority,majority,True,normal_codexrun,25.17,True,False,
1789719079.892576,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,219,220,220,,0,majority,majority,True,normal_codexrun,21.26,True,False,
1789719079.910988,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,221,222,222,,0,majority,majority,True,normal_codexrun,18.4,True,False,
1789719079.9348989,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,223,224,224,,0,majority,majority,True,normal_codexrun,23.9,True,False,
1789719079.954169,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,225,226,226,,0,majority,majority,True,normal_codexrun,19.26,True,False,
1789719079.972426,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,227,228,228,,0,majority,majority,True,normal_codexrun,18.25,True,False,
1789719079.995185,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,229,230,230,,0,majority,majority,True,normal_codexrun,22.75,True,False,
1789719080.018122,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,231,232,232,,0,majority,majority,True,normal_codexrun,22.93,True,False,
1789719080.039405,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,233,234,234,,0,majority,majority,True,normal_codexrun,21.27,True,False,
1789719080.0632262,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,235,236,236,,0,majority,majority,True,normal_codexrun,23.81,True,False,
1789719080.0902789,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,237,238,238,,0,majority,majority,True,normal_codexrun,27.04,True,False,
1789719080.115453,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,239,240,240,,0,majority,majority,True,normal_codexrun,25.16,True,False,
1789719080.1406138,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,241,242,242,,0,majority,majority,True,normal_codexrun,25.15,True,False,
1789719080.16374,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,243,244,244,,0,majority,majority,True,normal_codexrun,23.11,True,False,
1789719080.185218,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,245,246,246,,0,majority,majority,True,normal_codexrun,21.45,True,False,
1789719080.208472,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,247,248,248,,0,majority,majority,True,normal_codexrun,23.24,True,False,
1789719080.2284029,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,249,250,250,,0,majority,majority,True,normal_codexrun,19.92,True,False,
1789719080.25036,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,251,252,252,,0,majority,majority,True,normal_codexrun,21.95,True,False,
1789719080.269614,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,253,254,254,,0,majority,majority,True,normal_codexrun,19.24,True,False,
1789719080.287152,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,255,256,256,,0,majority,majority,True,normal_codexrun,17.52,True,False,
1789719080.307478,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,257,258,258,,0,majority,majority,True,normal_codexrun,20.31,True,False,
1789719080.3262799,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,259,260,260,,0,majority,majority,True,normal_codexrun,18.79,True,False,
1789719080.350612,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,261,262,262,,0,majority,majority,True,normal_codexrun,24.32,True,False,
1789719080.3789701,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,263,264,264,,0,majority,majority,True,normal_codexrun,28.35,True,False,
1789719080.40029,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,265,266,266,,0,majority,majority,True,normal_codexrun,21.31,True,False,
1789719080.418071,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,267,268,268,,0,majority,majority,True,normal_codexrun,17.77,True,False,
1789719080.4416718,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,269,270,270,,0,majority,majority,True,normal_codexrun,23.59,True,False,
1789719080.4662,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,271,272,272,,0,majority,majority,True,normal_codexrun,24.52,True,False,
1789719080.488262,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,273,274,274,,0,majority,majority,True,normal_codexrun,22.05,True,False,
1789719080.5041568,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,275,276,276,,0,majority,majority,True,normal_codexrun,15.88,True,False,
1789719080.525302,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,277,278,278,,0,majority,majority,True,normal_codexrun,21.13,True,False,
1789719080.547526,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,279,280,280,,0,majority,majority,True,normal_codexrun,22.21,True,False,
1789719080.572215,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,281,282,282,,0,majority,majority,True,normal_codexrun,24.68,True,False,
1789719080.594503,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,283,284,284,,0,majority,majority,True,normal_codexrun,22.27,True,False,
1789719080.6181362,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,285,286,286,,0,majority,majority,True,normal_codexrun,23.62,True,False,
1789719080.6429281,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,287,288,288,,0,majority,majority,True,normal_codexrun,24.78,True,False,
1789719080.672433,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,289,290,290,,0,majority,majority,True,normal_codexrun,29.49,True,False,
1789719080.696447,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,291,292,292,,0,majority,majority,True,normal_codexrun,24.01,True,False,
1789719080.720337,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,293,294,294,,0,majority,majority,True,normal_codexrun,23.88,True,False,
1789719080.743281,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,295,296,296,,0,majority,majority,True,normal_codexrun,22.94,True,False,
1789719080.765558,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,297,298,298,,0,majority,majority,True,normal_codexrun,22.27,True,False,
1789719080.791279,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,299,300,300,,0,majority,majority,True,normal_codexrun,25.71,True,False,
1789719080.81036,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,301,302,302,,0,majority,majority,True,normal_codexrun,19.07,True,False,
1789719080.836511,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,303,304,304,,0,majority,majority,True,normal_codexrun,26.14,True,False,
1789719080.861734,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,305,306,306,,0,majority,majority,True,normal_codexrun,25.21,True,False,
1789719080.885996,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,307,308,308,,0,majority,majority,True,normal_codexrun,24.24,True,False,
1789719080.9042702,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,309,310,310,,0,majority,majority,True,normal_codexrun,18.26,True,False,
1789719080.922601,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,311,312,312,,0,majority,majority,True,normal_codexrun,18.32,True,False,
1789719080.944403,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,313,314,314,,0,majority,majority,True,normal_codexrun,21.79,True,False,
1789719080.967712,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,315,316,316,,0,majority,majority,True,normal_codexrun,23.3,True,False,
1789719080.988087,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,317,318,318,,0,majority,majority,True,normal_codexrun,20.36,True,False,
1789719081.0105128,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,319,320,320,,0,majority,majority,True,normal_codexrun,22.41,True,False,
1789719081.031455,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,321,322,322,,0,majority,majority,True,normal_codexrun,20.92,True,False,
1789719081.054573,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,323,324,324,,0,majority,majority,True,normal_codexrun,23.1,True,False,
1789719081.077503,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,325,326,326,,0,majority,majority,True,normal_codexrun,22.92,True,False,
1789719081.100642,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,327,328,328,,0,majority,majority,True,normal_codexrun,23.12,True,False,
1789719081.121249,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,329,330,330,,0,majority,majority,True,normal_codexrun,20.6,True,False,
1789719081.139369,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,331,332,332,,0,majority,majority,True,normal_codexrun,18.11,True,False,
1789719081.157547,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27117,333,334,334,,0,majority,majority,True,normal_codexrun,18.17,True,False,
1789719081.17538,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,335,336,336,,0,majority,majority,True,normal_codexrun,17.82,True,False,
