timestamp,client_id,operation,target,written_version,observed_version,max_seen_before,read_concern,write_concern,causal_session,scenario,latency_ms,success,violation
1789205314.390348,client_mr,READ_SECONDARY,127.0.0.1:27118,73,73,73,local,1,False,normal,0.15,True,False
1789205314.390646,client_mr,READ_PRIMARY,primary,74,74,73,local,1,False,normal,0.12,True,False
1789205314.3907871,client_mr,READ_SECONDARY,127.0.0.1:27119,74,74,74,local,1,False,normal,0.14,True,False
1789205314.391073,client_mr,READ_PRIMARY,primary,75,75,74,local,1,False,normal,0.13,True,False
1789205314.3912451,client_mr,READ_SECONDARY,127.0.0.1:27118,75,75,75,local,1,False,normal,0.17,True,False
1789205314.3915122,client_mr,READ_PRIMARY,primary,76,76,75,local,1,False,normal,0.12,True,False
1789205314.391648,client_mr,READ_SECONDARY,127.0.0.1:27119,76,76,76,local,1,False,normal,0.13,True,False
1789205314.391927,client_mr,READ_PRIMARY,primary,77,77,76,local,1,False,normal,0.11,True,False
1789205314.392111,client_mr,READ_SECONDARY,127.0.0.1:27118,77,77,77,local,1,False,normal,0.18,True,False
1789205314.3925319,client_mr,READ_PRIMARY,primary,78,78,77,local,1,False,normal,0.14,True,False
1789205314.392682,client_mr,READ_SECONDARY,127.0.0.1:27119,78,78,78,local,1,False,normal,0.15,True,False
1789205314.3930151,client_mr,READ_PRIMARY,primary,79,79,78,local,1,False,normal,0.12,True,False
1789205314.393156,client_mr,READ_SECONDARY,127.0.0.1:27118,79,79,79,local,1,False,normal,0.14,True,False
1789205314.39343,client_mr,READ_PRIMARY,primary,80,80,79,local,1,False,normal,0.12,True,False
1789205314.393576,client_mr,READ_SECONDARY,127.0.0.1:27119,80,80,80,local,1,False,normal,0.14,True,False
1789205314.393831,client_mr,READ_PRIMARY,primary,81,81,80,local,1,False,normal,0.12,True,False
1789205314.393972,client_mr,READ_SECONDARY,127.0.0.1:27118,81,81,81,local,1,False,normal,0.14,True,False
1789205314.394264,client_mr,READ_PRIMARY,primary,82,82,81,local,1,False,normal,0.13,True,False
1789205314.3944268,client_mr,READ_SECONDARY,127.0.0.1:27119,82,82,82,local,1,False,normal,0.16,True,False
1789205314.3947148,client_mr,READ_PRIMARY,primary,83,83,82,local,1,False,normal,0.13,True,False
1789205314.3948522,client_mr,READ_SECONDARY,127.0.0.1:27118,83,83,83,local,1,False,normal,0.14,True,False
1789205314.395133,client_mr,READ_PRIMARY,primary,84,84,83,local,1,False,normal,0.13,True,False
1789205314.3952692,client_mr,READ_SECONDARY,127.0.0.1:27119,84,84,84,local,1,False,normal,0.14,True,False
1789205314.395642,client_mr,READ_PRIMARY,primary,85,85,84,local,1,False,normal,0.14,True,False
1789205314.395786,client_mr,READ_SECONDARY,127.0.0.1:27118,85,85,85,local,1,False,normal,0.14,True,False
1789205314.396205,client_mr,READ_PRIMARY,primary,86,86,85,local,1,False,normal,0.23,True,False
1789205314.396393,client_mr,READ_SECONDARY,127.0.0.1:27119,86,86,86,local,1,False,normal,0.18,True,False
1789205314.396688,client_mr,READ_PRIMARY,primary,87,87,86,local,1,False,normal,0.12,True,False
1789205314.3968241,client_mr,READ_SECONDARY,127.0.0.1:27118,87,87,87,local,1,False,normal,0.13,True,False
1789205314.3971462,client_mr,READ_PRIMARY,primary,88,88,87,local,1,False,normal,0.16,True,False
1789205314.397294,client_mr,READ_SECONDARY,127.0.0.1:27119,88,88,88,local,1,False,normal,0.15,True,False
1789205314.397556,client_mr,READ_PRIMARY,primary,89,89,88,local,1,False,normal,0.11,True,False
1789205314.397683,client_mr,READ_SECONDARY,127.0.0.1:27118,89,89,89,local,1,False,normal,0.13,True,False
1789205314.397954,client_mr,READ_PRIMARY,primary,90,90,89,local,1,False,normal,0.12,True,False
1789205314.398093,client_mr,READ_SECONDARY,127.0.0.1:27119,90,90,90,local,1,False,normal,0.14,True,False
1789205314.398326,client_mr,READ_PRIMARY,primary,91,91,90,local,1,False,normal,0.1,True,False
1789205314.398465,client_mr,READ_SECONDARY,127.0.0.1:27118,91,91,91,local,1,False,normal,0.14,True,False
1789205314.398726,client_mr,READ_PRIMARY,primary,92,92,91,local,1,False,normal,0.1,True,False
1789205314.398856,client_mr,READ_SECONDARY,127.0.0.1:27119,92,92,92,local,1,False,normal,0.13,True,False
1789205314.399126,client_mr,READ_PRIMARY,primary,93,93,92,local,1,False,normal,0.11,True,False
1789205314.399262,client_mr,READ_SECONDARY,127.0.0.1:27118,93,93,93,local,1,False,normal,0.13,True,False
1789205314.399518,client_mr,READ_PRIMARY,primary,94,94,93,local,1,False,normal,0.1,True,False
1789205314.399652,client_mr,READ_SECONDARY,127.0.0.1:27119,94,94,94,local,1,False,normal,0.13,True,False
1789205314.399916,client_mr,READ_PRIMARY,primary,95,95,94,local,1,False,normal,0.11,True,False
1789205314.400064,client_mr,READ_SECONDARY,127.0.0.1:27118,95,95,95,local,1,False,normal,0.15,True,False
1789205314.4003782,client_mr,READ_PRIMARY,primary,96,96,95,local,1,False,normal,0.12,True,False
1789205314.400508,client_mr,READ_SECONDARY,127.0.0.1:27119,96,96,96,local,1,False,normal,0.13,True,False
1789205314.400817,client_mr,READ_PRIMARY,primary,97,97,96,local,1,False,normal,0.15,True,False
1789205314.400953,client_mr,READ_SECONDARY,127.0.0.1:27118,97,97,97,local,1,False,normal,0.14,True,False
1789205314.401217,client_mr,READ_PRIMARY,primary,98,98,97,local,1,False,normal,0.11,True,False
1789205314.401348,client_mr,READ_SECONDARY,127.0.0.1:27119,98,98,98,local,1,False,normal,0.13,True,False
1789205314.401608,client_mr,READ_PRIMARY,primary,99,99,98,local,1,False,normal,0.11,True,False
1789205314.4017842,client_mr,READ_SECONDARY,127.0.0.1:27118,99,99,99,local,1,False,normal,0.17,True,False
1789205314.402039,client_mr,READ_PRIMARY,primary,100,100,99,local,1,False,normal,0.11,True,False
1789205314.4022121,client_mr,READ_SECONDARY,127.0.0.1:27119,100,100,100,local,1,False,normal,0.17,True,False
1789205314.4025412,client_mr,READ_PRIMARY,primary,101,101,100,local,1,False,normal,0.12,True,False
1789205314.402718,client_mr,READ_SECONDARY,127.0.0.1:27118,101,101,101,local,1,False,normal,0.17,True,False
1789205314.402988,client_mr,READ_PRIMARY,primary,102,102,101,local,1,False,normal,0.12,True,False
1789205314.403125,client_mr,READ_SECONDARY,127.0.0.1:27119,102,102,102,local,1,False,normal,0.13,True,False
1789205314.403401,client_mr,READ_PRIMARY,primary,103,103,102,local,1,False,normal,0.1,True,False
1789205314.4035358,client_mr,READ_SECONDARY,127.0.0.1:27118,103,102,103,local,1,False,normal,0.13,True,True
1789205314.403796,client_mr,READ_PRIMARY,primary,104,104,103,local,1,False,normal,0.12,True,False
1789205314.4039428,client_mr,READ_SECONDARY,127.0.0.1:27119,104,104,104,local,1,False,normal,0.14,True,False
1789205314.4043038,client_mr,READ_PRIMARY,primary,105,105,104,local,1,False,normal,0.16,True,False
1789205314.404466,client_mr,READ_SECONDARY,127.0.0.1:27118,105,105,105,local,1,False,normal,0.16,True,False
1789205314.404759,client_mr,READ_PRIMARY,primary,106,106,105,local,1,False,normal,0.13,True,False
1789205314.404885,client_mr,READ_SECONDARY,127.0.0.1:27119,106,106,106,local,1,False,normal,0.12,True,False
1789205314.4051259,client_mr,READ_PRIMARY,primary,107,107,106,local,1,False,normal,0.11,True,False
1789205314.405254,client_mr,READ_SECONDARY,127.0.0.1:27118,107,107,107,local,1,False,normal,0.13,True,False
1789205314.405505,client_mr,READ_PRIMARY,primary,108,108,107,local,1,False,normal,0.12,True,False
1789205314.405649,client_mr,READ_SECONDARY,127.0.0.1:27119,108,108,108,local,1,False,normal,0.14,True,False
1789205314.405903,client_mr,READ_PRIMARY,primary,109,109,108,local,1,False,normal,0.1,True,False
1789205314.406049,client_mr,READ_SECONDARY,127.0.0.1:27118,109,109,109,local,1,False,normal,0.15,True,False
1789205314.406285,client_mr,READ_PRIMARY,primary,110,110,109,local,1,False,normal,0.1,True,False
1789205314.406406,client_mr,READ_SECONDARY,127.0.0.1:27119,110,110,110,local,1,False,normal,0.12,True,False
1789205314.406646,client_mr,READ_PRIMARY,primary,111,111,110,local,1,False,normal,0.1,True,False
1789205314.406773,client_mr,READ_SECONDARY,127.0.0.1:27118,111,111,111,local,1,False,normal,0.13,True,False
1789205314.40701,client_mr,READ_PRIMARY,primary,112,112,111,local,1,False,normal,0.11,True,False
1789205314.407137,client_mr,READ_SECONDARY,127.0.0.1:27119,112,112,112,local,1,False,normal,0.13,True,False
1789205314.407379,client_mr,READ_PRIMARY,primary,113,113,112,local,1,False,normal,0.11,True,False
1789205314.4075048,client_mr,READ_SECONDARY,127.0.0.1:27118,113,113,113,local,1,False,normal,0.12,True,False
1789205314.4077492,client_mr,READ_PRIMARY,primary,114,114,113,local,1,False,normal,0.1,True,False
1789205314.407862,client_mr,READ_SECONDARY,127.0.0.1:27119,114,114,114,local,1,False,normal,0.11,True,False
1789205314.408221,client_mr,READ_PRIMARY,primary,115,115,114,local,1,False,normal,0.19,True,False
1789205314.408366,client_mr,READ_SECONDARY,127.0.0.1:27118,115,115,115,local,1,False,normal,0.14,True,False
1789205314.4086232,client_mr,READ_PRIMARY,primary,116,116,115,local,1,False,normal,0.11,True,False
1789205314.408757,client_mr,READ_SECONDARY,127.0.0.1:27119,116,116,116,local,1,False,normal,0.13,True,False
1789205314.409014,client_mr,READ_PRIMARY,primary,117,117,116,local,1,False,normal,0.11,True,False
1789205314.4091442,client_mr,READ_SECONDARY,127.0.0.1:27118,117,116,117,local,1,False,normal,0.13,True,True
1789205314.409409,client_mr,READ_PRIMARY,primary,118,118,117,local,1,False,normal,0.12,True,False
1789205314.4095411,client_mr,READ_SECONDARY,127.0.0.1:27119,118,118,118,local,1,False,normal,0.13,True,False
1789205314.409792,client_mr,READ_PRIMARY,primary,119,119,118,local,1,False,normal,0.11,True,False
1789205314.409929,client_mr,READ_SECONDARY,127.0.0.1:27118,119,119,119,local,1,False,normal,0.14,True,False
1789205314.410173,client_mr,READ_PRIMARY,primary,120,120,119,local,1,False,normal,0.11,True,False
1789205314.410314,client_mr,READ_SECONDARY,127.0.0.1:27119,120,120,120,local,1,False,normal,0.14,True,False
1789205314.4105659,client_mr,READ_PRIMARY,primary,121,121,120,local,1,False,normal,0.11,True,False
1789205314.4107049,client_mr,READ_SECONDARY,127.0.0.1:27118,121,121,121,local,1,False,normal,0.14,True,False
1789205314.4109771,client_mr,READ_PRIMARY,primary,122,122,121,local,1,False,normal,0.11,True,False
1789205314.4111092,client_mr,READ_SECONDARY,127.0.0.1:27119,122,122,122,local,1,False,normal,0.13,True,False
1789205314.411343,client_mr,READ_PRIMARY,primary,123,123,122,local,1,False,normal,0.1,True,False
1789205314.4114969,client_mr,READ_SECONDARY,127.0.0.1:27118,123,123,123,local,1,False,normal,0.15,True,False
1789205314.411793,client_mr,READ_PRIMARY,primary,124,124,123,local,1,False,normal,0.12,True,False
1789205314.411927,client_mr,READ_SECONDARY,127.0.0.1:27119,124,124,124,local,1,False,normal,0.13,True,False
1789205314.412331,client_mr,READ_PRIMARY,primary,125,125,124,local,1,False,normal,0.14,True,False
1789205314.412459,client_mr,READ_SECONDARY,127.0.0.1:27118,125,125,125,local,1,False,normal,0.13,True,False
1789205314.412742,client_mr,READ_PRIMARY,primary,126,126,125,local,1,False,normal,0.12,True,False
1789205314.412865,client_mr,READ_SECONDARY,127.0.0.1:27119,126,126,126,local,1,False,normal,0.12,True,False
1789205314.4131498,client_mr,READ_PRIMARY,primary,127,127,126,local,1,False,normal,0.13,True,False
1789205314.4133089,client_mr,READ_SECONDARY,127.0.0.1:27118,127,127,127,local,1,False,normal,0.16,True,False
1789205314.4135628,client_mr,READ_PRIMARY,primary,128,128,127,local,1,False,normal,0.1,True,False
1789205314.413706,client_mr,READ_SECONDARY,127.0.0.1:27119,128,128,128,local,1,False,normal,0.14,True,False
1789205314.413942,client_mr,READ_PRIMARY,primary,129,129,128,local,1,False,normal,0.1,True,False
1789205314.414068,client_mr,READ_SECONDARY,127.0.0.1:27118,129,129,129,local,1,False,normal,0.12,True,False
1789205314.4142988,client_mr,READ_PRIMARY,primary,130,130,129,local,1,False,normal,0.1,True,False
1789205314.4144242,client_mr,READ_SECONDARY,127.0.0.1:27119,130,130,130,local,1,False,normal,0.12,True,False
