timestamp,client_id,operation,target,first_seq,second_seq,max_visible_seq,missing_before_max,missing_count,read_concern,write_concern,causal_session,scenario,latency_ms,success,violation,error
1789205842.782084,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27118,49,50,50,,0,majority,majority,True,normal,25.37,True,False,
1789205842.804309,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,51,52,52,,0,majority,majority,True,normal,22.21,True,False,
1789205842.825689,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27118,53,54,54,,0,majority,majority,True,normal,21.37,True,False,
1789205842.8478951,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,55,56,56,,0,majority,majority,True,normal,22.2,True,False,
1789205842.8733099,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27118,57,58,58,,0,majority,majority,True,normal,25.4,True,False,
1789205842.890746,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,59,60,60,,0,majority,majority,True,normal,17.42,True,False,
1789205842.913533,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27118,61,62,62,,0,majority,majority,True,normal,22.78,True,False,
1789205842.934939,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,63,64,64,,0,majority,majority,True,normal,21.39,True,False,
1789205842.9537768,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27118,65,66,66,,0,majority,majority,True,normal,18.83,True,False,
1789205842.9810328,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,67,68,68,,0,majority,majority,True,normal,27.24,True,False,
1789205843.006985,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27118,69,70,70,,0,majority,majority,True,normal,25.94,True,False,
1789205843.0318,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,71,72,72,,0,majority,majority,True,normal,24.8,True,False,
1789205843.051809,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27118,73,74,74,,0,majority,majority,True,normal,20.0,True,False,
1789205843.077719,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,75,76,76,,0,majority,majority,True,normal,25.9,True,False,
1789205843.096564,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27118,77,78,78,,0,majority,majority,True,normal,18.81,True,False,
1789205843.116968,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,79,80,80,,0,majority,majority,True,normal,20.4,True,False,
1789205843.143842,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27118,81,82,82,,0,majority,majority,True,normal,26.86,True,False,
1789205843.167799,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,83,84,84,,0,majority,majority,True,normal,23.95,True,False,
1789205843.188093,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27118,85,86,86,,0,majority,majority,True,normal,20.28,True,False,
1789205843.215945,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,87,88,88,,0,majority,majority,True,normal,27.84,True,False,
1789205843.2367628,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27118,89,90,90,,0,majority,majority,True,normal,20.81,True,False,
1789205843.262847,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,91,92,92,,0,majority,majority,True,normal,26.07,True,False,
1789205843.287052,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27118,93,94,94,,0,majority,majority,True,normal,24.19,True,False,
1789205843.3098502,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,95,96,96,,0,majority,majority,True,normal,22.78,True,False,
1789205843.3330681,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27118,97,98,98,,0,majority,majority,True,normal,23.21,True,False,
1789205843.35389,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,99,100,100,,0,majority,majority,True,normal,20.81,True,False,
1789205843.378217,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27118,101,102,102,,0,majority,majority,True,normal,24.31,True,False,
1789205843.3991811,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,103,104,104,,0,majority,majority,True,normal,20.95,True,False,
1789205843.4276211,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27118,105,106,106,,0,majority,majority,True,normal,28.43,True,False,
1789205843.44719,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,107,108,108,,0,majority,majority,True,normal,19.56,True,False,
1789205843.4693491,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27118,109,110,110,,0,majority,majority,True,normal,22.14,True,False,
1789205843.491165,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,111,112,112,,0,majority,majority,True,normal,21.8,True,False,
1789205843.514393,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27118,113,114,114,,0,majority,majority,True,normal,23.21,True,False,
1789205843.5413692,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,115,116,116,,0,majority,majority,True,normal,26.97,True,False,
1789205843.5704892,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27118,117,118,118,,0,majority,majority,True,normal,29.11,True,False,
1789205843.5936651,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,119,120,120,,0,majority,majority,True,normal,23.16,True,False,
1789205843.61779,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27118,121,122,122,,0,majority,majority,True,normal,24.12,True,False,
1789205843.645476,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,123,124,124,,0,majority,majority,True,normal,27.67,True,False,
1789205843.672627,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27118,125,126,126,,0,majority,majority,True,normal,27.14,True,False,
1789205843.699594,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,127,128,128,,0,majority,majority,True,normal,26.95,True,False,
1789205843.726016,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27118,129,130,130,,0,majority,majority,True,normal,26.41,True,False,
1789205843.7565598,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,131,132,132,,0,majority,majority,True,normal,30.53,True,False,
1789205843.78465,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27118,133,134,134,,0,majority,majority,True,normal,28.08,True,False,
1789205843.8105521,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,135,136,136,,0,majority,majority,True,normal,25.89,True,False,
1789205843.838965,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27118,137,138,138,,0,majority,majority,True,normal,28.4,True,False,
1789205843.866945,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,139,140,140,,0,majority,majority,True,normal,27.96,True,False,
1789205843.888612,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27118,141,142,142,,0,majority,majority,True,normal,21.65,True,False,
1789205843.912395,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,143,144,144,,0,majority,majority,True,normal,23.77,True,False,
1789205843.936043,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27118,145,146,146,,0,majority,majority,True,normal,23.63,True,False,
1789205843.961835,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,147,148,148,,0,majority,majority,True,normal,25.78,True,False,
1789205843.986707,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27118,149,150,150,,0,majority,majority,True,normal,24.86,True,False,
1789205844.011949,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,151,152,152,,0,majority,majority,True,normal,25.23,True,False,
1789205844.0385652,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27118,153,154,154,,0,majority,majority,True,normal,26.6,True,False,
1789205844.0623941,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,155,156,156,,0,majority,majority,True,normal,23.81,True,False,
1789205844.08625,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27118,157,158,158,,0,majority,majority,True,normal,23.84,True,False,
1789205844.1120472,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,159,160,160,,0,majority,majority,True,normal,25.78,True,False,
1789205844.133027,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27118,161,162,162,,0,majority,majority,True,normal,20.95,True,False,
1789205844.16045,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,163,164,164,,0,majority,majority,True,normal,27.41,True,False,
1789205844.185867,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27118,165,166,166,,0,majority,majority,True,normal,25.4,True,False,
1789205844.2063308,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,167,168,168,,0,majority,majority,True,normal,20.45,True,False,
1789205844.2256262,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27118,169,170,170,,0,majority,majority,True,normal,19.28,True,False,
1789205844.2433972,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,171,172,172,,0,majority,majority,True,normal,17.76,True,False,
1789205844.2726688,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27118,173,174,174,,0,majority,majority,True,normal,29.26,True,False,
1789205844.303649,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,175,176,176,,0,majority,majority,True,normal,30.96,True,False,
1789205844.3295941,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27118,177,178,178,,0,majority,majority,True,normal,25.93,True,False,
1789205844.3472981,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,179,180,180,,0,majority,majority,True,normal,17.68,True,False,
1789205844.368601,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27118,181,182,182,,0,majority,majority,True,normal,21.29,True,False,
1789205844.395607,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,183,184,184,,0,majority,majority,True,normal,26.99,True,False,
1789205844.418575,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27118,185,186,186,,0,majority,majority,True,normal,22.95,True,False,
1789205844.437473,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,187,188,188,,0,majority,majority,True,normal,18.89,True,False,
1789205844.461632,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27118,189,190,190,,0,majority,majority,True,normal,24.15,True,False,
1789205844.483629,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,191,192,192,,0,majority,majority,True,normal,21.98,True,False,
1789205844.505402,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27118,193,194,194,,0,majority,majority,True,normal,21.76,True,False,
1789205844.527613,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,195,196,196,,0,majority,majority,True,normal,22.19,True,False,
1789205844.558312,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27118,197,198,198,,0,majority,majority,True,normal,30.69,True,False,
1789205844.584419,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,199,200,200,,0,majority,majority,True,normal,26.1,True,False,
1789205844.606865,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27118,201,202,202,,0,majority,majority,True,normal,22.43,True,False,
1789205844.6308138,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,203,204,204,,0,majority,majority,True,normal,23.93,True,False,
1789205844.6540868,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27118,205,206,206,,0,majority,majority,True,normal,23.26,True,False,
1789205844.675057,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,207,208,208,,0,majority,majority,True,normal,20.96,True,False,
1789205844.702355,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27118,209,210,210,,0,majority,majority,True,normal,27.29,True,False,
1789205844.7304032,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,211,212,212,,0,majority,majority,True,normal,28.04,True,False,
1789205844.757165,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27118,213,214,214,,0,majority,majority,True,normal,26.75,True,False,
1789205844.785413,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,215,216,216,,0,majority,majority,True,normal,28.24,True,False,
1789205844.811748,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27118,217,218,218,,0,majority,majority,True,normal,26.32,True,False,
1789205844.839969,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,219,220,220,,0,majority,majority,True,normal,28.21,True,False,
1789205844.860354,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27118,221,222,222,,0,majority,majority,True,normal,20.37,True,False,
1789205844.8825312,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,223,224,224,,0,majority,majority,True,normal,22.17,True,False,
1789205844.907634,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27118,225,226,226,,0,majority,majority,True,normal,25.09,True,False,
1789205844.931586,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,227,228,228,,0,majority,majority,True,normal,23.94,True,False,
1789205844.953598,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27118,229,230,230,,0,majority,majority,True,normal,22.0,True,False,
1789205844.978812,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,231,232,232,,0,majority,majority,True,normal,25.2,True,False,
1789205845.011658,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27118,233,234,234,,0,majority,majority,True,normal,32.83,True,False,
1789205845.035817,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,235,236,236,,0,majority,majority,True,normal,24.15,True,False,
1789205845.063443,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27118,237,238,238,,0,majority,majority,True,normal,27.61,True,False,
1789205845.0902731,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,239,240,240,,0,majority,majority,True,normal,26.82,True,False,
1789205845.116796,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27118,241,242,242,,0,majority,majority,True,normal,26.51,True,False,
1789205845.141721,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,243,244,244,,0,majority,majority,True,normal,24.91,True,False,
1789205845.166393,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27118,245,246,246,,0,majority,majority,True,normal,24.66,True,False,
1789205845.187249,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,247,248,248,,0,majority,majority,True,normal,20.84,True,False,
1789205845.213044,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27118,249,250,250,,0,majority,majority,True,normal,25.78,True,False,
1789205845.2352982,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,251,252,252,,0,majority,majority,True,normal,22.24,True,False,
1789205845.258352,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27118,253,254,254,,0,majority,majority,True,normal,23.04,True,False,
1789205845.281739,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,255,256,256,,0,majority,majority,True,normal,23.37,True,False,
1789205845.306381,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27118,257,258,258,,0,majority,majority,True,normal,24.63,True,False,
1789205845.34062,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,259,260,260,,0,majority,majority,True,normal,34.22,True,False,
1789205845.369952,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27118,261,262,262,,0,majority,majority,True,normal,29.32,True,False,
1789205845.393813,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,263,264,264,,0,majority,majority,True,normal,23.84,True,False,
1789205845.419013,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27118,265,266,266,,0,majority,majority,True,normal,25.18,True,False,
1789205845.442497,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,267,268,268,,0,majority,majority,True,normal,23.47,True,False,
1789205845.463755,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27118,269,270,270,,0,majority,majority,True,normal,21.25,True,False,
1789205845.4885492,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,271,272,272,,0,majority,majority,True,normal,24.78,True,False,
1789205845.5148711,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27118,273,274,274,,0,majority,majority,True,normal,26.31,True,False,
1789205845.541673,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,275,276,276,,0,majority,majority,True,normal,26.79,True,False,
1789205845.569885,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27118,277,278,278,,0,majority,majority,True,normal,28.2,True,False,
1789205845.5989702,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,279,280,280,,0,majority,majority,True,normal,29.07,True,False,
1789205845.626084,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27118,281,282,282,,0,majority,majority,True,normal,27.1,True,False,
1789205845.652158,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,283,284,284,,0,majority,majority,True,normal,26.06,True,False,
1789205845.682017,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27118,285,286,286,,0,majority,majority,True,normal,29.84,True,False,
1789205845.704702,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,287,288,288,,0,majority,majority,True,normal,22.67,True,False,
1789205845.734734,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27118,289,290,290,,0,majority,majority,True,normal,30.02,True,False,
1789205845.759539,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,291,292,292,,0,majority,majority,True,normal,24.79,True,False,
1789205845.779458,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27118,293,294,294,,0,majority,majority,True,normal,19.91,True,False,
1789205845.805595,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,295,296,296,,0,majority,majority,True,normal,26.12,True,False,
1789205845.832948,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27118,297,298,298,,0,majority,majority,True,normal,27.34,True,False,
1789205845.8533812,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,299,300,300,,0,majority,majority,True,normal,20.42,True,False,
1789205845.8734322,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27118,301,302,302,,0,majority,majority,True,normal,20.04,True,False,
1789205845.898827,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,303,304,304,,0,majority,majority,True,normal,25.38,True,False,
1789205845.918292,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27118,305,306,306,,0,majority,majority,True,normal,19.45,True,False,
1789205845.941352,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,307,308,308,,0,majority,majority,True,normal,23.05,True,False,
1789205845.959241,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27118,309,310,310,,0,majority,majority,True,normal,17.88,True,False,
1789205845.985358,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,311,312,312,,0,majority,majority,True,normal,26.11,True,False,
1789205846.009461,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27118,313,314,314,,0,majority,majority,True,normal,24.09,True,False,
1789205846.0292659,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,315,316,316,,0,majority,majority,True,normal,19.79,True,False,
1789205846.049394,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27118,317,318,318,,0,majority,majority,True,normal,20.11,True,False,
1789205846.073569,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,319,320,320,,0,majority,majority,True,normal,24.16,True,False,
1789205846.097376,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27118,321,322,322,,0,majority,majority,True,normal,23.79,True,False,
1789205846.120363,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,323,324,324,,0,majority,majority,True,normal,22.98,True,False,
1789205846.1486678,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27118,325,326,326,,0,majority,majority,True,normal,28.29,True,False,
1789205846.174725,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,327,328,328,,0,majority,majority,True,normal,26.04,True,False,
1789205846.198229,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27118,329,330,330,,0,majority,majority,True,normal,23.49,True,False,
1789205846.21933,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,331,332,332,,0,majority,majority,True,normal,21.09,True,False,
1789205846.2440178,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27118,333,334,334,,0,majority,majority,True,normal,24.67,True,False,
1789205846.270623,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,335,336,336,,0,majority,majority,True,normal,26.59,True,False,
1789205846.2929542,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27118,337,338,338,,0,majority,majority,True,normal,22.32,True,False,
1789205846.316145,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,339,340,340,,0,majority,majority,True,normal,23.17,True,False,
1789205846.335673,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27118,341,342,342,,0,majority,majority,True,normal,19.51,True,False,
1789205846.3618371,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,343,344,344,,0,majority,majority,True,normal,26.15,True,False,
1789205846.38676,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27118,345,346,346,,0,majority,majority,True,normal,24.91,True,False,
1789205846.420177,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,347,348,348,,0,majority,majority,True,normal,33.4,True,False,
1789205846.449236,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27118,349,350,350,,0,majority,majority,True,normal,29.04,True,False,
1789205846.478152,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,351,352,352,,0,majority,majority,True,normal,28.9,True,False,
1789205846.505735,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27118,353,354,354,,0,majority,majority,True,normal,27.57,True,False,
1789205846.530217,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27119,355,356,356,,0,majority,majority,True,normal,24.46,True,False,
1789205846.5551639,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,127.0.0.1:27118,357,358,358,,0,majority,majority,True,normal,24.93,True,False,
