timestamp,iteration,client_id,operation,target,prerequisite_id,dependent_id,client_b_read_v1,v1_visible_on_observer,v2_visible_on_observer,read_concern,write_concern,causal_session,scenario,scenario_event,target_node,event_time,latency_ms,success,violation,error
1789529776.3890855,16,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:16,v2:16,True,True,True,majority,majority,True,failure,,,,2.3,True,False,
1789529776.3915772,17,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:17,v2:17,True,True,True,majority,majority,True,failure,,,,2.49,True,False,
1789529776.3939579,18,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:18,v2:18,True,True,True,majority,majority,True,failure,,,,2.38,True,False,
1789529776.3963282,19,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:19,v2:19,True,True,True,majority,majority,True,failure,,,,2.37,True,False,
1789529776.3984013,20,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:20,v2:20,True,True,True,majority,majority,True,failure,,,,2.07,True,False,
1789529776.4006984,21,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:21,v2:21,True,True,True,majority,majority,True,failure,,,,2.29,True,False,
1789529776.402602,22,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:22,v2:22,True,True,True,majority,majority,True,failure,,,,1.9,True,False,
1789529776.404804,23,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:23,v2:23,True,True,True,majority,majority,True,failure,,,,2.2,True,False,
1789529776.4069388,24,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:24,v2:24,True,True,True,majority,majority,True,failure,,,,2.13,True,False,
1789529776.4086523,25,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:25,v2:25,True,True,True,majority,majority,True,failure,,,,1.71,True,False,
1789529776.4103804,26,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:26,v2:26,True,True,True,majority,majority,True,failure,,,,1.73,True,False,
1789529776.4124753,27,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:27,v2:27,True,True,True,majority,majority,True,failure,,,,2.09,True,False,
1789529776.4143906,28,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:28,v2:28,True,True,True,majority,majority,True,failure,,,,1.91,True,False,
1789529776.4162562,29,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:29,v2:29,True,True,True,majority,majority,True,failure,,,,1.86,True,False,
1789529776.4179578,30,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:30,v2:30,True,True,True,majority,majority,True,failure,,,,1.7,True,False,
1789529776.4202094,31,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:31,v2:31,True,True,True,majority,majority,True,failure,,,,2.25,True,False,
1789529776.4220307,32,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:32,v2:32,True,True,True,majority,majority,True,failure,,,,1.82,True,False,
1789529776.4240894,33,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:33,v2:33,True,True,True,majority,majority,True,failure,,,,2.06,True,False,
1789529776.4265184,34,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:34,v2:34,True,True,True,majority,majority,True,failure,,,,2.43,True,False,
1789529776.4292405,35,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:35,v2:35,True,True,True,majority,majority,True,failure,,,,2.72,True,False,
1789529776.4315102,36,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:36,v2:36,True,True,True,majority,majority,True,failure,,,,2.27,True,False,
1789529776.4338102,37,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:37,v2:37,True,True,True,majority,majority,True,failure,,,,2.3,True,False,
1789529776.4360552,38,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:38,v2:38,True,True,True,majority,majority,True,failure,,,,2.24,True,False,
1789529776.4382813,39,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:39,v2:39,True,True,True,majority,majority,True,failure,,,,2.22,True,False,
1789529776.4402742,40,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:40,v2:40,True,True,True,majority,majority,True,failure,,,,1.99,True,False,
1789529776.4423158,41,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:41,v2:41,True,True,True,majority,majority,True,failure,,,,2.04,True,False,
1789529776.4442852,42,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:42,v2:42,True,True,True,majority,majority,True,failure,,,,1.97,True,False,
1789529776.4466817,43,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:43,v2:43,True,True,True,majority,majority,True,failure,,,,2.39,True,False,
1789529776.4489915,44,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:44,v2:44,True,True,True,majority,majority,True,failure,,,,2.31,True,False,
1789529776.4508924,45,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:45,v2:45,True,True,True,majority,majority,True,failure,,,,1.9,True,False,
1789529776.4530063,46,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:46,v2:46,True,True,True,majority,majority,True,failure,,,,2.11,True,False,
1789529776.4554884,47,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:47,v2:47,True,True,True,majority,majority,True,failure,,,,2.48,True,False,
1789529776.457529,48,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:48,v2:48,True,True,True,majority,majority,True,failure,,,,2.04,True,False,
1789529776.4596386,49,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:49,v2:49,True,True,True,majority,majority,True,failure,,,,2.11,True,False,
1789529776.461805,50,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:50,v2:50,True,True,True,majority,majority,True,failure,,,,2.16,True,False,
1789529776.464481,51,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:51,v2:51,True,True,True,majority,majority,True,failure,,,,2.67,True,False,
1789529776.4663815,52,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:52,v2:52,True,True,True,majority,majority,True,failure,,,,1.9,True,False,
1789529776.4687963,53,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:53,v2:53,True,True,True,majority,majority,True,failure,,,,2.41,True,False,
1789529776.4710693,54,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:54,v2:54,True,True,True,majority,majority,True,failure,,,,2.27,True,False,
1789529776.47345,55,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:55,v2:55,True,True,True,majority,majority,True,failure,,,,2.38,True,False,
1789529776.4761512,56,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:56,v2:56,True,True,True,majority,majority,True,failure,,,,2.7,True,False,
1789529776.4784353,57,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:57,v2:57,True,True,True,majority,majority,True,failure,,,,2.28,True,False,
1789529776.4806364,58,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:58,v2:58,True,True,True,majority,majority,True,failure,,,,2.2,True,False,
1789529776.4830484,59,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:59,v2:59,True,True,True,majority,majority,True,failure,,,,2.41,True,False,
1789529776.4851236,60,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:60,v2:60,True,True,True,majority,majority,True,failure,,,,2.07,True,False,
1789529776.48733,61,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:61,v2:61,True,True,True,majority,majority,True,failure,,,,2.2,True,False,
1789529776.489458,62,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:62,v2:62,True,True,True,majority,majority,True,failure,,,,2.13,True,False,
1789529776.4918501,63,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:63,v2:63,True,True,True,majority,majority,True,failure,,,,2.39,True,False,
1789529776.493792,64,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:64,v2:64,True,True,True,majority,majority,True,failure,,,,1.94,True,False,
1789529776.4958696,65,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:65,v2:65,True,True,True,majority,majority,True,failure,,,,2.08,True,False,
1789529776.4979494,66,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:66,v2:66,True,True,True,majority,majority,True,failure,,,,2.08,True,False,
1789529776.500324,67,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:67,v2:67,True,True,True,majority,majority,True,failure,,,,2.37,True,False,
1789529776.5025105,68,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:68,v2:68,True,True,True,majority,majority,True,failure,,,,2.18,True,False,
1789529776.5046134,69,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:69,v2:69,True,True,True,majority,majority,True,failure,,,,2.1,True,False,
1789529776.506709,70,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:70,v2:70,True,True,True,majority,majority,True,failure,,,,2.09,True,False,
1789529776.50882,71,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:71,v2:71,True,True,True,majority,majority,True,failure,,,,2.11,True,False,
1789529776.5112655,72,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:72,v2:72,True,True,True,majority,majority,True,failure,,,,2.44,True,False,
1789529776.5132968,73,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:73,v2:73,True,True,True,majority,majority,True,failure,,,,2.03,True,False,
1789529776.5154216,74,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:74,v2:74,True,True,True,majority,majority,True,failure,,,,2.12,True,False,
1789529776.517703,75,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:75,v2:75,True,True,True,majority,majority,True,failure,,,,2.28,True,False,
1789529776.5201137,76,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:76,v2:76,True,True,True,majority,majority,True,failure,,,,2.41,True,False,
1789529776.5224452,77,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:77,v2:77,True,True,True,majority,majority,True,failure,,,,2.33,True,False,
1789529776.5246701,78,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:78,v2:78,True,True,True,majority,majority,True,failure,,,,2.22,True,False,
1789529776.527404,79,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:79,v2:79,True,True,True,majority,majority,True,failure,,,,2.73,True,False,
1789529776.5295243,80,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:80,v2:80,True,True,True,majority,majority,True,failure,,,,2.12,True,False,
1789529776.5316346,81,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:81,v2:81,True,True,True,majority,majority,True,failure,,,,2.11,True,False,
1789529776.5340245,82,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:82,v2:82,True,True,True,majority,majority,True,failure,,,,2.39,True,False,
1789529776.536398,83,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:83,v2:83,True,True,True,majority,majority,True,failure,,,,2.37,True,False,
1789529776.5385547,84,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:84,v2:84,True,True,True,majority,majority,True,failure,,,,2.15,True,False,
1789529776.540898,85,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:85,v2:85,True,True,True,majority,majority,True,failure,,,,2.34,True,False,
1789529776.5430307,86,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:86,v2:86,True,True,True,majority,majority,True,failure,,,,2.13,True,False,
1789529776.5454745,87,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:87,v2:87,True,True,True,majority,majority,True,failure,,,,2.44,True,False,
1789529776.5476737,88,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:88,v2:88,True,True,True,majority,majority,True,failure,,,,2.2,True,False,
1789529776.5495641,89,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:89,v2:89,True,True,True,majority,majority,True,failure,,,,1.89,True,False,
1789529776.5517154,90,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:90,v2:90,True,True,True,majority,majority,True,failure,,,,2.15,True,False,
1789529776.5537796,91,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:91,v2:91,True,True,True,majority,majority,True,failure,,,,2.06,True,False,
1789529776.556126,92,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:92,v2:92,True,True,True,majority,majority,True,failure,,,,2.34,True,False,
1789529776.5581732,93,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:93,v2:93,True,True,True,majority,majority,True,failure,,,,2.04,True,False,
1789529776.5601957,94,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:94,v2:94,True,True,True,majority,majority,True,failure,,,,2.02,True,False,
1789529776.5628295,95,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:95,v2:95,True,True,True,majority,majority,True,failure,,,,2.63,True,False,
1789529776.564792,96,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:96,v2:96,True,True,True,majority,majority,True,failure,,,,1.96,True,False,
1789529776.5666711,97,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:97,v2:97,True,True,True,majority,majority,True,failure,,,,1.88,True,False,
1789529776.5688338,98,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:98,v2:98,True,True,True,majority,majority,True,failure,,,,2.16,True,False,
1789529776.5713603,99,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:99,v2:99,True,True,True,majority,majority,True,failure,,,,2.52,True,False,
1789529776.5733366,100,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:100,v2:100,True,True,True,majority,majority,True,failure,,,,1.97,True,False,
1789529776.5754294,101,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:101,v2:101,True,True,True,majority,majority,True,failure,,,,2.09,True,False,
1789529776.5771554,102,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:102,v2:102,True,True,True,majority,majority,True,failure,,,,1.72,True,False,
1789529776.579516,103,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:103,v2:103,True,True,True,majority,majority,True,failure,,,,2.36,True,False,
1789529776.581861,104,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:104,v2:104,True,True,True,majority,majority,True,failure,,,,2.34,True,False,
1789529776.5837944,105,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:105,v2:105,True,True,True,majority,majority,True,failure,,,,1.93,True,False,
1789529776.5855525,106,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:106,v2:106,True,True,True,majority,majority,True,failure,,,,1.76,True,False,
1789529776.587809,107,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:107,v2:107,True,True,True,majority,majority,True,failure,,,,2.25,True,False,
1789529776.5901053,108,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:108,v2:108,True,True,True,majority,majority,True,failure,,,,2.29,True,False,
1789529776.592095,109,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:109,v2:109,True,True,True,majority,majority,True,failure,,,,1.99,True,False,
1789529776.594502,110,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:110,v2:110,True,True,True,majority,majority,True,failure,,,,2.4,True,False,
1789529776.5971594,111,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:111,v2:111,True,True,True,majority,majority,True,failure,,,,2.65,True,False,
1789529776.599115,112,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:112,v2:112,True,True,True,majority,majority,True,failure,,,,1.95,True,False,
1789529776.6013699,113,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:113,v2:113,True,True,True,majority,majority,True,failure,,,,2.25,True,False,
1789529776.6034534,114,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:114,v2:114,True,True,True,majority,majority,True,failure,,,,2.08,True,False,
1789529776.6055658,115,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:115,v2:115,True,True,True,majority,majority,True,failure,,,,2.11,True,False,
1789529776.607576,116,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:116,v2:116,True,True,True,majority,majority,True,failure,,,,2.01,True,False,
1789529776.609695,117,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:117,v2:117,True,True,True,majority,majority,True,failure,,,,2.12,True,False,
1789529776.611805,118,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:118,v2:118,True,True,True,majority,majority,True,failure,,,,2.11,True,False,
1789529776.614759,119,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:119,v2:119,True,True,True,majority,majority,True,failure,,,,2.95,True,False,
1789529776.6170027,120,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:120,v2:120,True,True,True,majority,majority,True,failure,,,,2.24,True,False,
1789529776.6191142,121,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:121,v2:121,True,True,True,majority,majority,True,failure,,,,2.11,True,False,
1789529776.6212935,122,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:122,v2:122,True,True,True,majority,majority,True,failure,,,,2.18,True,False,
1789529776.623672,123,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:123,v2:123,True,True,True,majority,majority,True,failure,,,,2.38,True,False,
1789529776.625787,124,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:124,v2:124,True,True,True,majority,majority,True,failure,,,,2.11,True,False,
1789529776.627895,125,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:125,v2:125,True,True,True,majority,majority,True,failure,,,,2.11,True,False,
1789529776.6298606,126,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:126,v2:126,True,True,True,majority,majority,True,failure,,,,1.96,True,False,
1789529776.6323981,127,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:127,v2:127,True,True,True,majority,majority,True,failure,,,,2.53,True,False,
1789529776.6343756,128,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:128,v2:128,True,True,True,majority,majority,True,failure,,,,1.98,True,False,
1789529776.6363788,129,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:129,v2:129,True,True,True,majority,majority,True,failure,,,,2.0,True,False,
1789529776.6385431,130,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:130,v2:130,True,True,True,majority,majority,True,failure,,,,2.16,True,False,
1789529776.6406102,131,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:131,v2:131,True,True,True,majority,majority,True,failure,,,,2.06,True,False,
1789529776.6426818,132,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:132,v2:132,True,True,True,majority,majority,True,failure,,,,2.07,True,False,
1789529776.64482,133,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:133,v2:133,True,True,True,majority,majority,True,failure,,,,2.14,True,False,
1789529776.6467988,134,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:134,v2:134,True,True,True,majority,majority,True,failure,,,,1.98,True,False,
1789529776.6495984,135,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:135,v2:135,True,True,True,majority,majority,True,failure,,,,2.8,True,False,
1789529776.6517665,136,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:136,v2:136,True,True,True,majority,majority,True,failure,,,,2.17,True,False,
1789529776.6537843,137,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:137,v2:137,True,True,True,majority,majority,True,failure,,,,2.01,True,False,
1789529776.6559596,138,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:138,v2:138,True,True,True,majority,majority,True,failure,,,,2.17,True,False,
1789529776.6583028,139,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:139,v2:139,True,True,True,majority,majority,True,failure,,,,2.34,True,False,
1789529776.6606746,140,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:140,v2:140,True,True,True,majority,majority,True,failure,,,,2.37,True,False,
1789529776.6630466,141,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:141,v2:141,True,True,True,majority,majority,True,failure,,,,2.37,True,False,
1789529776.6653082,142,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:142,v2:142,True,True,True,majority,majority,True,failure,,,,2.26,True,False,
1789529776.6681137,143,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:143,v2:143,True,True,True,majority,majority,True,failure,,,,2.8,True,False,
1789529776.6703117,144,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:144,v2:144,True,True,True,majority,majority,True,failure,,,,2.2,True,False,
1789529776.6725235,145,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:145,v2:145,True,True,True,majority,majority,True,failure,,,,2.21,True,False,
1789529776.67512,146,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:146,v2:146,True,True,True,majority,majority,True,failure,,,,2.59,True,False,
1789529776.6775396,147,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:147,v2:147,True,True,True,majority,majority,True,failure,,,,2.42,True,False,
1789529776.6796134,148,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:148,v2:148,True,True,True,majority,majority,True,failure,,,,2.07,True,False,
1789529776.6817894,149,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:149,v2:149,True,True,True,majority,majority,True,failure,,,,2.17,True,False,
1789529776.6837912,150,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:150,v2:150,True,True,True,majority,majority,True,failure,,,,2.0,True,False,
1789529776.68603,151,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:151,v2:151,True,True,True,majority,majority,True,failure,,,,2.24,True,False,
1789529776.688541,152,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:152,v2:152,True,True,True,majority,majority,True,failure,,,,2.51,True,False,
1789529776.690839,153,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:153,v2:153,True,True,True,majority,majority,True,failure,,,,2.3,True,False,
1789529776.6930876,154,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:154,v2:154,True,True,True,majority,majority,True,failure,,,,2.25,True,False,
1789529776.6952925,155,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:155,v2:155,True,True,True,majority,majority,True,failure,,,,2.2,True,False,
1789529776.697584,156,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:156,v2:156,True,True,True,majority,majority,True,failure,,,,2.29,True,False,
1789529776.6998076,157,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:157,v2:157,True,True,True,majority,majority,True,failure,,,,2.22,True,False,
1789529776.7021573,158,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:158,v2:158,True,True,True,majority,majority,True,failure,,,,2.35,True,False,
1789529776.7046597,159,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:159,v2:159,True,True,True,majority,majority,True,failure,,,,2.5,True,False,
1789529776.7066715,160,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:160,v2:160,True,True,True,majority,majority,True,failure,,,,2.01,True,False,
