timestamp,iteration,client_id,operation,target,prerequisite_id,dependent_id,client_b_read_v1,v1_visible_on_observer,v2_visible_on_observer,read_concern,write_concern,causal_session,scenario,scenario_event,target_node,event_time,latency_ms,success,violation,error
1789630883.602469,58,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,localhost:27018,v1:58,v2:58,True,True,False,local,1,False,partition,,,,1.27,True,False,
1789630883.6036572,59,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,localhost:27017,v1:59,v2:59,True,True,True,local,1,False,partition,,,,1.19,True,False,
1789630883.6048174,60,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,localhost:27018,v1:60,v2:60,True,True,False,local,1,False,partition,,,,1.16,True,False,
1789630883.6058795,61,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,localhost:27017,v1:61,v2:61,True,True,True,local,1,False,partition,,,,1.06,True,False,
1789630883.6072242,62,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,localhost:27018,v1:62,v2:62,True,True,False,local,1,False,partition,,,,1.34,True,False,
1789630883.608514,63,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,localhost:27017,v1:63,v2:63,True,True,True,local,1,False,partition,,,,1.29,True,False,
1789630883.6098094,64,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,localhost:27018,v1:64,v2:64,True,False,False,local,1,False,partition,,,,1.29,True,False,
1789630883.6109898,65,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,localhost:27017,v1:65,v2:65,True,True,False,local,1,False,partition,,,,1.18,True,False,
1789630883.61224,66,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,localhost:27018,v1:66,v2:66,True,True,True,local,1,False,partition,,,,1.25,True,False,
1789630883.6133828,67,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,localhost:27017,v1:67,v2:67,True,True,True,local,1,False,partition,,,,1.14,True,False,
1789630883.614745,68,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,localhost:27018,v1:68,v2:68,True,True,True,local,1,False,partition,,,,1.36,True,False,
1789630883.6159651,69,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,localhost:27017,v1:69,v2:69,True,True,True,local,1,False,partition,,,,1.22,True,False,
1789630883.6172216,70,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,localhost:27018,v1:70,v2:70,True,True,True,local,1,False,partition,,,,1.25,True,False,
1789630883.6183796,71,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,localhost:27017,v1:71,v2:71,True,False,False,local,1,False,partition,,,,1.16,True,False,
1789630883.6201723,72,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,localhost:27018,v1:72,v2:72,True,True,True,local,1,False,partition,,,,1.79,True,False,
1789630883.6219058,73,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,localhost:27017,v1:73,v2:73,True,True,True,local,1,False,partition,,,,1.73,True,False,
1789630883.6232817,74,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,localhost:27018,v1:74,v2:74,True,True,True,local,1,False,partition,,,,1.37,True,False,
1789630883.6249812,75,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,localhost:27017,v1:75,v2:75,True,True,False,local,1,False,partition,,,,1.7,True,False,
1789630883.6266391,76,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,localhost:27018,v1:76,v2:76,True,True,True,local,1,False,partition,,,,1.66,True,False,
1789630883.6284022,77,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,localhost:27017,v1:77,v2:77,True,True,True,local,1,False,partition,,,,1.76,True,False,
1789630883.6300583,78,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,localhost:27018,v1:78,v2:78,True,True,True,local,1,False,partition,,,,1.65,True,False,
1789630883.6318045,79,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,localhost:27017,v1:79,v2:79,True,True,True,local,1,False,partition,,,,1.74,True,False,
1789630883.6335866,80,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,localhost:27018,v1:80,v2:80,True,True,True,local,1,False,partition,,,,1.78,True,False,
1789630883.6349397,81,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,localhost:27017,v1:81,v2:81,True,True,True,local,1,False,partition,,,,1.35,True,False,
1789630883.6363487,82,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,localhost:27018,v1:82,v2:82,True,True,True,local,1,False,partition,,,,1.41,True,False,
1789630883.637708,83,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,localhost:27017,v1:83,v2:83,True,True,True,local,1,False,partition,,,,1.36,True,False,
1789630883.6391468,84,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,localhost:27018,v1:84,v2:84,True,True,True,local,1,False,partition,,,,1.44,True,False,
1789630883.640175,85,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,localhost:27017,v1:85,v2:85,True,True,True,local,1,False,partition,,,,1.03,True,False,
1789630883.6416326,86,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,localhost:27018,v1:86,v2:86,True,True,True,local,1,False,partition,,,,1.45,True,False,
1789630883.6429884,87,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,localhost:27017,v1:87,v2:87,True,True,True,local,1,False,partition,,,,1.35,True,False,
1789630883.6442583,88,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,localhost:27018,v1:88,v2:88,True,True,True,local,1,False,partition,,,,1.27,True,False,
1789630883.6455224,89,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,localhost:27017,v1:89,v2:89,True,True,True,local,1,False,partition,,,,1.26,True,False,
1789630883.6468446,90,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,localhost:27018,v1:90,v2:90,True,True,True,local,1,False,partition,,,,1.32,True,False,
1789630883.648068,91,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,localhost:27017,v1:91,v2:91,True,True,True,local,1,False,partition,,,,1.22,True,False,
1789630883.6493926,92,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,localhost:27018,v1:92,v2:92,True,False,True,local,1,False,partition,,,,1.32,True,True,
1789630883.6508698,93,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,localhost:27017,v1:93,v2:93,True,False,True,local,1,False,partition,,,,1.47,True,True,
1789630883.652099,94,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,localhost:27018,v1:94,v2:94,True,True,True,local,1,False,partition,,,,1.23,True,False,
1789630883.6532397,95,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,localhost:27017,v1:95,v2:95,True,True,False,local,1,False,partition,,,,1.14,True,False,
1789630883.6551197,96,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,localhost:27018,v1:96,v2:96,True,True,True,local,1,False,partition,,,,1.88,True,False,
1789630883.656419,97,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,localhost:27017,v1:97,v2:97,True,True,True,local,1,False,partition,,,,1.3,True,False,
1789630883.6577399,98,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,localhost:27018,v1:98,v2:98,True,True,False,local,1,False,partition,,,,1.32,True,False,
1789630883.6589634,99,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,localhost:27017,v1:99,v2:99,True,True,True,local,1,False,partition,,,,1.22,True,False,
1789630883.6601655,100,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,localhost:27018,v1:100,v2:100,True,True,False,local,1,False,partition,,,,1.2,True,False,
1789630883.6614075,101,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,localhost:27017,v1:101,v2:101,True,True,True,local,1,False,partition,,,,1.24,True,False,
1789630883.6627405,102,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,localhost:27018,v1:102,v2:102,True,True,True,local,1,False,partition,,,,1.33,True,False,
1789630883.6637802,103,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,localhost:27017,v1:103,v2:103,True,True,True,local,1,False,partition,,,,1.04,True,False,
1789630883.6649575,104,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,localhost:27018,v1:104,v2:104,True,True,False,local,1,False,partition,,,,1.17,True,False,
1789630883.6662924,105,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,localhost:27017,v1:105,v2:105,True,True,True,local,1,False,partition,,,,1.33,True,False,
1789630883.66749,106,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,localhost:27018,v1:106,v2:106,True,False,False,local,1,False,partition,,,,1.2,True,False,
1789630883.6685889,107,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,localhost:27017,v1:107,v2:107,True,True,False,local,1,False,partition,,,,1.1,True,False,
1789630883.6699643,108,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,localhost:27018,v1:108,v2:108,True,True,True,local,1,False,partition,,,,1.37,True,False,
1789630883.67121,109,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,localhost:27017,v1:109,v2:109,True,True,True,local,1,False,partition,,,,1.24,True,False,
1789630883.6723,110,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,localhost:27018,v1:110,v2:110,True,True,True,local,1,False,partition,,,,1.09,True,False,
1789630883.6733916,111,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,localhost:27017,v1:111,v2:111,True,True,True,local,1,False,partition,,,,1.09,True,False,
1789630883.6747928,112,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,localhost:27018,v1:112,v2:112,True,True,False,local,1,False,partition,,,,1.4,True,False,
1789630883.6761107,113,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,localhost:27017,v1:113,v2:113,True,True,True,local,1,False,partition,,,,1.32,True,False,
1789630883.6770232,114,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,localhost:27018,v1:114,v2:114,True,True,False,local,1,False,partition,,,,0.91,True,False,
1789630883.6782439,115,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,localhost:27017,v1:115,v2:115,True,True,True,local,1,False,partition,,,,1.22,True,False,
1789630883.6792235,116,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,localhost:27018,v1:116,v2:116,True,True,True,local,1,False,partition,,,,0.98,True,False,
1789630883.6805358,117,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,localhost:27017,v1:117,v2:117,True,True,True,local,1,False,partition,,,,1.31,True,False,
1789630883.6816337,118,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,localhost:27018,v1:118,v2:118,True,True,False,local,1,False,partition,,,,1.1,True,False,
1789630883.6828277,119,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,localhost:27017,v1:119,v2:119,True,True,True,local,1,False,partition,,,,1.19,True,False,
1789630883.683806,120,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,localhost:27018,v1:120,v2:120,True,True,False,local,1,False,partition,,,,0.98,True,False,
1789630883.6849885,121,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,localhost:27017,v1:121,v2:121,True,True,False,local,1,False,partition,,,,1.18,True,False,
1789630883.6860776,122,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,localhost:27018,v1:122,v2:122,True,True,False,local,1,False,partition,,,,1.09,True,False,
1789630883.6872683,123,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,localhost:27017,v1:123,v2:123,True,True,True,local,1,False,partition,,,,1.19,True,False,
1789630883.6883204,124,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,localhost:27018,v1:124,v2:124,True,True,False,local,1,False,partition,,,,1.05,True,False,
1789630883.6895337,125,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,localhost:27017,v1:125,v2:125,True,True,True,local,1,False,partition,,,,1.21,True,False,
1789630883.6906073,126,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,localhost:27018,v1:126,v2:126,True,False,False,local,1,False,partition,,,,1.07,True,False,
1789630883.69181,127,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,localhost:27017,v1:127,v2:127,True,True,True,local,1,False,partition,,,,1.2,True,False,
1789630883.6928887,128,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,localhost:27018,v1:128,v2:128,True,True,False,local,1,False,partition,,,,1.08,True,False,
1789630883.6942134,129,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,localhost:27017,v1:129,v2:129,True,True,True,local,1,False,partition,,,,1.32,True,False,
1789630883.6951225,130,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,localhost:27018,v1:130,v2:130,True,True,False,local,1,False,partition,,,,0.91,True,False,
1789630883.6962838,131,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,localhost:27017,v1:131,v2:131,True,True,True,local,1,False,partition,,,,1.16,True,False,
1789630883.6973338,132,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,localhost:27018,v1:132,v2:132,True,True,False,local,1,False,partition,,,,1.05,True,False,
1789630883.6985545,133,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,localhost:27017,v1:133,v2:133,True,True,True,local,1,False,partition,,,,1.22,True,False,
1789630883.699563,134,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,localhost:27018,v1:134,v2:134,True,True,False,local,1,False,partition,,,,1.01,True,False,
1789630883.7007468,135,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,localhost:27017,v1:135,v2:135,True,True,True,local,1,False,partition,,,,1.18,True,False,
1789630883.7018037,136,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,localhost:27018,v1:136,v2:136,True,True,False,local,1,False,partition,,,,1.05,True,False,
1789630883.70322,137,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,localhost:27017,v1:137,v2:137,True,True,True,local,1,False,partition,,,,1.41,True,False,
1789630883.7041636,138,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,localhost:27018,v1:138,v2:138,True,True,False,local,1,False,partition,,,,0.94,True,False,
1789630883.705398,139,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,localhost:27017,v1:139,v2:139,True,True,False,local,1,False,partition,,,,1.23,True,False,
1789630883.7064612,140,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,localhost:27018,v1:140,v2:140,True,True,False,local,1,False,partition,,,,1.06,True,False,
1789630883.7076929,141,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,localhost:27017,v1:141,v2:141,True,True,True,local,1,False,partition,,,,1.23,True,False,
1789630883.708916,142,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,localhost:27018,v1:142,v2:142,True,False,True,local,1,False,partition,,,,1.22,True,True,
1789630883.7103243,143,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,localhost:27017,v1:143,v2:143,True,True,True,local,1,False,partition,,,,1.41,True,False,
1789630883.711288,144,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,localhost:27018,v1:144,v2:144,True,True,True,local,1,False,partition,,,,0.96,True,False,
1789630883.7125316,145,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,localhost:27017,v1:145,v2:145,True,True,False,local,1,False,partition,,,,1.24,True,False,
1789630883.7136302,146,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,localhost:27018,v1:146,v2:146,True,True,False,local,1,False,partition,,,,1.1,True,False,
1789630883.7149837,147,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,localhost:27017,v1:147,v2:147,True,True,True,local,1,False,partition,,,,1.35,True,False,
1789630883.7161639,148,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,localhost:27018,v1:148,v2:148,True,True,False,local,1,False,partition,,,,1.18,True,False,
1789630883.7175124,149,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,localhost:27017,v1:149,v2:149,True,True,True,local,1,False,partition,,,,1.35,True,False,
1789630883.718504,150,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,localhost:27018,v1:150,v2:150,True,True,False,local,1,False,partition,,,,0.99,True,False,
1789630883.7196178,151,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,localhost:27017,v1:151,v2:151,True,True,True,local,1,False,partition,,,,1.11,True,False,
1789630883.7207134,152,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,localhost:27018,v1:152,v2:152,True,True,False,local,1,False,partition,,,,1.09,True,False,
1789630883.7221138,153,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,localhost:27017,v1:153,v2:153,True,True,True,local,1,False,partition,,,,1.4,True,False,
1789630883.7231262,154,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,localhost:27018,v1:154,v2:154,True,True,False,local,1,False,partition,,,,1.01,True,False,
1789630883.724382,155,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,localhost:27017,v1:155,v2:155,True,True,True,local,1,False,partition,,,,1.25,True,False,
1789630883.7255712,156,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,localhost:27018,v1:156,v2:156,True,True,False,local,1,False,partition,,,,1.19,True,False,
1789630883.7268057,157,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,localhost:27017,v1:157,v2:157,True,True,True,local,1,False,partition,,,,1.23,True,False,
1789630883.727732,158,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,localhost:27018,v1:158,v2:158,True,True,False,local,1,False,partition,,,,0.92,True,False,
1789630883.7288609,159,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,localhost:27017,v1:159,v2:159,True,True,True,local,1,False,partition,,,,1.13,True,False,
1789630883.730032,160,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,localhost:27018,v1:160,v2:160,True,True,False,local,1,False,partition,,,,1.17,True,False,
1789630883.731179,161,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,localhost:27017,v1:161,v2:161,True,True,True,local,1,False,partition,,,,1.14,True,False,
1789630883.7323356,162,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,localhost:27018,v1:162,v2:162,True,True,False,local,1,False,partition,,,,1.15,True,False,
